AX,AY,AZ
-0.55,-0.47,-1.24
-0.51,-0.51,-1.13
-0.40,-0.52,-0.98
-0.35,-0.54,-1.03
-0.33,-0.58,-0.93
-0.33,-0.62,-0.80
-0.30,-0.67,-0.76
-0.26,-0.68,-0.70
-0.20,-0.70,-0.64
-0.18,-0.74,-0.50
-0.15,-0.76,-0.48
-0.12,-0.77,-0.50
-0.08,-0.77,-0.53
-0.06,-0.78,-0.52
-0.10,-0.77,-0.56
-0.14,-0.76,-0.66
-0.12,-0.75,-0.69
-0.13,-0.73,-0.74
-0.21,-0.72,-0.70
-0.30,-0.71,-0.66
-0.37,-0.72,-0.64
-0.47,-0.72,-0.51
-0.47,-0.72,-0.50
-0.39,-0.72,-0.49
-0.28,-0.71,-0.52
-0.18,-0.68,-0.54
-0.11,-0.66,-0.58
-0.02,-0.64,-0.60
-0.01,-0.61,-0.63
-0.14,-0.59,-0.61
-0.31,-0.58,-0.40
-0.50,-0.61,-0.15
-0.56,-0.63,-0.01
-0.46,-0.62,-0.01
-0.28,-0.61,-0.06
-0.08,-0.58,-0.10
0.09,-0.57,-0.08
0.17,-0.52,-0.09
0.25,-0.51,-0.05
0.27,-0.46,0.08
0.26,-0.42,0.24
0.18,-0.44,0.50
0.05,-0.47,0.74
-0.10,-0.49,0.88
-0.19,-0.52,0.99
-0.22,-0.59,1.06
-0.14,-0.57,0.99
0.05,-0.59,0.95
0.21,-0.53,0.96
0.40,-0.56,0.85
0.37,-0.55,0.73
0.36,-0.50,0.92
0.13,-0.54,0.96
-0.05,-0.54,1.03
-0.31,-0.59,1.19
-0.38,-0.60,1.14
-0.26,-0.59,1.02
-0.15,-0.57,0.89
-0.14,-0.54,0.73
-0.16,-0.53,0.68
-0.08,-0.51,0.76
-0.00,-0.52,0.94
0.11,-0.49,1.00
0.10,-0.49,1.01
-0.03,-0.49,1.05
-0.14,-0.47,1.03
-0.18,-0.46,1.02
-0.19,-0.45,0.94
-0.12,-0.41,0.95
-0.12,-0.39,1.02
-0.11,-0.37,1.01
-0.12,-0.37,1.06
-0.16,-0.36,1.10
-0.38,-0.33,1.23
-1.80,-0.87,4.00
1.24,0.43,4.00
1.58,-0.19,2.28
-0.20,-0.30,-1.85
-0.93,-0.38,-2.03
-0.20,-0.42,0.48
-0.12,-0.44,0.92
-0.13,-0.42,0.45
-0.14,-0.40,0.35
0.02,-0.40,0.55
0.09,-0.39,0.69
0.03,-0.44,0.88
-0.12,-0.47,1.09
-0.11,-0.47,1.38
0.01,-0.48,1.54
0.04,-0.47,1.61
0.06,-0.45,1.09
-0.02,-0.42,0.53
-0.03,-0.41,0.58
0.02,-0.41,0.74
0.08,-0.40,0.80
0.09,-0.40,0.93
0.09,-0.41,1.04
0.06,-0.42,1.07
0.05,-0.42,1.02
-0.00,-0.43,0.93
-0.06,-0.44,0.84
-0.02,-0.44,0.87
-0.00,-0.44,0.93
0.01,-0.44,0.94
0.03,-0.43,0.94
0.03,-0.43,0.93
-0.01,-0.43,0.91
-0.03,-0.44,0.91
-0.01,-0.43,0.92
0.01,-0.44,0.92
-0.01,-0.42,0.93
0.00,-0.42,0.91
0.01,-0.42,0.94
0.00,-0.42,0.93
-0.02,-0.43,0.93
-0.01,-0.43,0.91
-0.01,-0.43,0.91
-0.03,-0.43,0.92
-0.04,-0.43,0.91
-0.03,-0.43,0.91
0.03,-0.41,0.92
-0.01,-0.42,0.94
0.01,-0.43,0.94
0.01,-0.42,0.92
0.02,-0.43,0.94
0.01,-0.42,0.93
0.02,-0.43,0.92
0.02,-0.43,0.93
-0.00,-0.43,0.93
-0.03,-0.42,0.91
-0.02,-0.42,0.92
-0.03,-0.43,0.92
0.00,-0.43,0.92
-0.01,-0.42,0.91
-0.01,-0.43,0.93
-0.00,-0.43,0.93
-0.02,-0.43,0.94
-0.04,-0.43,0.92
-0.03,-0.43,0.90
-0.01,-0.43,0.93
0.00,-0.43,0.94
0.02,-0.42,0.94
0.00,-0.42,0.92
-0.01,-0.42,0.92
-0.02,-0.42,0.92
-0.02,-0.43,0.92
-0.03,-0.42,0.92
-0.02,-0.43,0.93
-0.02,-0.43,0.91
-0.01,-0.43,0.93
0.00,-0.43,0.91
0.01,-0.43,0.93
0.02,-0.43,0.94
-0.00,-0.43,0.93
-0.02,-0.42,0.93
-0.03,-0.43,0.93
-0.03,-0.42,0.93
-0.03,-0.42,0.94
0.01,-0.42,0.95
0.03,-0.42,0.96
0.05,-0.42,1.02
0.04,-0.42,1.09
0.01,-0.42,1.10
0.00,-0.43,1.09
-0.02,-0.43,1.06
-0.03,-0.44,1.13
-0.03,-0.45,1.21
-0.03,-0.45,1.29
0.03,-0.46,1.44
0.11,-0.47,1.45
0.19,-0.47,1.50
0.13,-0.48,1.41
0.10,-0.49,1.37
0.01,-0.49,1.37
-0.06,-0.51,1.39
-0.11,-0.50,1.34
0.02,-0.48,1.34
0.11,-0.46,1.32
0.20,-0.46,1.36
0.25,-0.46,1.43
0.24,-0.47,1.46
0.22,-0.45,1.42
0.16,-0.47,1.34
0.11,-0.46,1.25
0.13,-0.47,1.06
0.10,-0.45,1.06
0.07,-0.48,1.07
0.08,-0.48,1.08
0.07,-0.49,1.06
0.12,-0.50,1.02
0.16,-0.48,0.99
0.16,-0.48,0.93
0.16,-0.47,0.84
0.07,-0.49,0.79
-0.04,-0.49,0.72
-0.10,-0.50,0.61
-0.11,-0.52,0.60
-0.05,-0.52,0.61
0.01,-0.52,0.58
-0.02,-0.49,0.46
-0.10,-0.51,0.41
-0.13,-0.52,0.36
-0.17,-0.52,0.23
-0.08,-0.53,0.19
-0.01,-0.54,0.09
-0.07,-0.53,0.18
-0.10,-0.51,0.11
-0.09,-0.53,0.09
-0.12,-0.55,0.04
-0.19,-0.54,-0.03
-0.20,-0.53,-0.08
-0.11,-0.55,-0.11
-0.01,-0.52,-0.28
-0.00,-0.52,-0.36
-0.12,-0.54,-0.43
-0.26,-0.54,-0.54
-0.34,-0.55,-0.51
-0.43,-0.56,-0.42
-0.39,-0.56,-0.37
-0.22,-0.52,-0.52
-0.07,-0.47,-0.69
-0.00,-0.46,-0.78
-0.01,-0.43,-0.83
-0.11,-0.41,-0.99
-0.24,-0.39,-1.21
-0.28,-0.36,-1.38
-0.38,-0.35,-1.59
-0.48,-0.34,-1.73
-0.57,-0.35,-1.64
-0.67,-0.39,-1.60
-0.66,-0.41,-1.55
-0.62,-0.43,-1.52
-0.53,-0.46,-1.48
-0.51,-0.48,-1.30
-0.48,-0.51,-1.14
-0.41,-0.55,-1.09
-0.36,-0.58,-0.98
-0.34,-0.62,-0.90
-0.33,-0.64,-0.85
-0.26,-0.64,-0.82
-0.20,-0.63,-0.74
-0.12,-0.64,-0.67
-0.03,-0.62,-0.68
0.06,-0.61,-0.72
0.11,-0.62,-0.76
0.07,-0.63,-0.79
-0.04,-0.61,-0.84
-0.19,-0.62,-0.87
-0.31,-0.62,-0.88
-0.41,-0.64,-0.79
-0.46,-0.64,-0.68
-0.48,-0.64,-0.58
-0.41,-0.63,-0.55
-0.31,-0.63,-0.53
-0.23,-0.61,-0.47
-0.16,-0.62,-0.48
-0.16,-0.61,-0.49
-0.15,-0.60,-0.51
-0.19,-0.57,-0.47
-0.30,-0.55,-0.28
-0.45,-0.55,-0.02
-0.45,-0.56,0.20
-0.28,-0.57,0.32
-0.14,-0.58,0.32
0.01,-0.57,0.29
0.10,-0.57,0.22
0.20,-0.57,0.18
0.28,-0.56,0.12
0.36,-0.53,0.11
0.22,-0.48,0.17
-0.08,-0.47,0.40
-0.34,-0.47,0.66
-0.48,-0.50,0.83
-0.36,-0.50,0.86
-0.20,-0.50,0.79
-0.08,-0.50,0.70
0.02,-0.49,0.60
0.03,-0.48,0.53
0.03,-0.45,0.57
-0.07,-0.47,0.66
-0.11,-0.42,0.89
-0.07,-0.43,1.08
-0.05,-0.45,1.11
-0.07,-0.43,1.25
0.07,-0.45,1.26
0.17,-0.49,1.11
0.16,-0.48,1.03
0.17,-0.49,1.07
0.25,-0.50,1.11
0.25,-0.48,1.12
0.07,-0.49,1.16
-0.12,-0.48,1.23
-0.31,-0.47,1.28
-0.32,-0.47,1.29
-0.20,-0.43,1.30
-0.05,-0.42,1.26
0.03,-0.43,1.27
0.08,-0.41,1.24
0.03,-0.41,1.16
0.03,-0.39,1.13
-0.02,-0.34,1.11
-0.26,-0.32,1.24
-0.75,-0.70,3.54
0.92,0.09,4.00
0.85,-0.23,1.90
-0.61,-0.33,-1.36
-0.78,-0.36,-0.83
-0.08,-0.37,0.92
0.14,-0.37,0.74
0.08,-0.34,0.31
0.07,-0.36,0.55
0.10,-0.36,0.76
0.09,-0.36,0.92
0.01,-0.37,1.03
-0.14,-0.41,1.41
0.01,-0.37,2.10
0.11,-0.37,1.45
-0.12,-0.36,0.48
-0.17,-0.37,0.49
-0.14,-0.38,0.72
-0.16,-0.38,0.82
-0.16,-0.38,0.95
-0.11,-0.39,1.11
-0.06,-0.38,1.08
-0.07,-0.38,1.01
-0.08,-0.38,0.89
-0.11,-0.39,0.86
-0.11,-0.39,0.90
-0.09,-0.38,0.92
-0.06,-0.38,0.95
-0.03,-0.38,0.99
-0.03,-0.38,0.95
-0.05,-0.38,0.95
-0.03,-0.37,0.95
-0.00,-0.38,0.95
0.03,-0.37,0.95
0.02,-0.37,0.93
0.01,-0.37,0.95
-0.01,-0.37,0.94
-0.02,-0.37,0.92
-0.03,-0.37,0.95
-0.03,-0.37,0.97
-0.01,-0.37,0.97
-0.01,-0.37,0.96
-0.01,-0.37,0.95
-0.01,-0.37,0.92
-0.03,-0.37,0.93
-0.04,-0.37,0.94
-0.04,-0.38,0.97
-0.04,-0.38,0.97
0.00,-0.38,0.92
-0.01,-0.37,0.98
-0.01,-0.36,0.93
-0.02,-0.37,0.93
-0.03,-0.37,0.93
-0.02,-0.37,0.96
-0.01,-0.37,0.95
-0.02,-0.37,0.95
-0.00,-0.37,0.96
0.00,-0.37,0.95
0.00,-0.37,0.95
-0.01,-0.37,0.93
-0.03,-0.37,0.94
-0.03,-0.37,0.96
-0.03,-0.37,0.94
-0.03,-0.37,0.96
-0.04,-0.37,0.95
-0.01,-0.37,0.95
-0.01,-0.37,0.93
-0.00,-0.37,0.94
-0.03,-0.37,0.95
-0.04,-0.37,0.93
-0.05,-0.37,0.95
-0.05,-0.37,0.95
-0.04,-0.37,0.96
-0.03,-0.37,0.95
-0.02,-0.38,0.95
-0.03,-0.37,0.94
-0.03,-0.37,0.94
-0.04,-0.37,0.95
-0.04,-0.36,0.96
-0.05,-0.36,1.00
-0.01,-0.36,0.99
0.01,-0.37,1.01
0.02,-0.38,1.02
-0.02,-0.38,1.07
-0.06,-0.39,1.11
-0.10,-0.39,1.13
-0.09,-0.37,1.14
-0.14,-0.38,1.19
-0.13,-0.38,1.28
-0.04,-0.39,1.37
0.05,-0.40,1.45
0.04,-0.41,1.47
0.02,-0.41,1.46
-0.02,-0.42,1.41
-0.06,-0.42,1.36
-0.03,-0.43,1.28
-0.09,-0.43,1.28
-0.04,-0.45,1.26
-0.05,-0.45,1.28
0.02,-0.46,1.28
0.03,-0.47,1.26
0.04,-0.48,1.26
0.04,-0.47,1.24
0.00,-0.49,1.24
-0.04,-0.49,1.19
-0.06,-0.50,1.10
-0.08,-0.50,1.05
-0.01,-0.52,1.01
0.04,-0.51,0.95
0.02,-0.52,0.93
-0.03,-0.53,0.96
-0.10,-0.56,1.02
-0.11,-0.56,0.95
-0.03,-0.58,0.89
0.05,-0.58,0.86
0.05,-0.58,0.82
-0.02,-0.57,0.73
-0.11,-0.59,0.70
-0.16,-0.60,0.63
-0.16,-0.61,0.60
-0.14,-0.61,0.60
-0.12,-0.62,0.58
-0.07,-0.63,0.55
-0.08,-0.62,0.46
-0.13,-0.63,0.43
-0.20,-0.63,0.36
-0.18,-0.64,0.36
-0.13,-0.64,0.34
-0.10,-0.63,0.29
-0.09,-0.61,0.21
-0.12,-0.63,0.19
-0.10,-0.61,0.05
-0.12,-0.63,-0.04
-0.12,-0.62,-0.03
-0.10,-0.62,-0.13
-0.12,-0.62,-0.18
-0.08,-0.62,-0.19
-0.11,-0.63,-0.21
-0.10,-0.63,-0.22
-0.09,-0.64,-0.20
-0.14,-0.65,-0.19
-0.13,-0.65,-0.25
-0.07,-0.63,-0.27
-0.02,-0.63,-0.33
-0.02,-0.60,-0.44
-0.08,-0.60,-0.46
-0.09,-0.59,-0.53
-0.19,-0.62,-0.44
-0.18,-0.61,-0.45
-0.14,-0.56,-0.67
-0.10,-0.55,-0.77
-0.13,-0.50,-0.88
-0.17,-0.48,-1.06
-0.24,-0.48,-1.17
-0.28,-0.44,-1.33
-0.35,-0.42,-1.44
-0.42,-0.43,-1.48
-0.46,-0.42,-1.52
-0.46,-0.41,-1.61
-0.46,-0.41,-1.66
-0.47,-0.43,-1.59
-0.46,-0.46,-1.41
-0.48,-0.50,-1.27
-0.44,-0.53,-1.20
-0.38,-0.56,-1.06
-0.35,-0.59,-0.92
-0.26,-0.61,-0.86
-0.23,-0.62,-0.77
-0.15,-0.64,-0.68
-0.10,-0.63,-0.68
-0.02,-0.64,-0.71
-0.03,-0.62,-0.73
-0.02,-0.64,-0.76
-0.05,-0.62,-0.80
-0.08,-0.64,-0.80
-0.13,-0.63,-0.78
-0.22,-0.62,-0.78
-0.26,-0.64,-0.79
-0.26,-0.66,-0.78
-0.28,-0.64,-0.74
-0.25,-0.67,-0.68
-0.20,-0.65,-0.60
-0.17,-0.65,-0.52
-0.16,-0.65,-0.42
-0.18,-0.65,-0.33
-0.21,-0.65,-0.31
-0.24,-0.65,-0.29
-0.20,-0.65,-0.29
-0.16,-0.62,-0.32
-0.20,-0.62,-0.25
-0.20,-0.61,-0.15
-0.15,-0.58,-0.05
-0.04,-0.58,0.05
0.09,-0.55,0.17
0.16,-0.56,0.31
0.10,-0.58,0.48
0.00,-0.61,0.60
-0.10,-0.63,0.61
-0.09,-0.65,0.57
-0.08,-0.65,0.42
-0.08,-0.65,0.36
-0.04,-0.64,0.35
-0.04,-0.62,0.38
-0.02,-0.61,0.51
0.00,-0.61,0.66
0.09,-0.61,0.83
0.09,-0.64,1.00
0.05,-0.66,1.08
-0.02,-0.68,1.06
-0.12,-0.70,0.95
-0.18,-0.69,0.71
-0.29,-0.67,0.59
-0.23,-0.65,0.54
-0.16,-0.67,0.51
-0.03,-0.58,0.59
0.03,-0.59,0.69
0.10,-0.54,0.81
0.22,-0.56,0.95
0.13,-0.56,1.14
-0.04,-0.58,1.04
-0.10,-0.55,0.95
-0.10,-0.55,0.88
-0.06,-0.53,0.82
-0.03,-0.51,0.80
0.02,-0.50,0.87
0.02,-0.47,0.93
0.11,-0.46,1.06
0.18,-0.45,1.15
0.18,-0.45,1.21
0.20,-0.45,1.25
0.15,-0.44,1.24
-0.03,-0.43,1.19
-0.22,-0.45,1.14
-0.38,-0.42,1.05
-0.47,-0.43,0.97
-0.41,-0.41,0.89
-0.31,-0.38,0.84
-0.19,-0.36,0.92
-0.10,-0.34,0.99
-0.51,-0.57,1.46
1.02,-0.20,4.00
2.21,0.09,3.39
-0.04,-0.37,0.22
-1.48,-0.45,-0.43
-0.70,-0.40,0.62
-0.05,-0.42,0.78
-0.24,-0.38,0.53
-0.10,-0.39,0.78
0.10,-0.38,0.91
0.11,-0.39,1.02
-0.01,-0.40,1.04
-0.03,-0.40,0.99
-0.01,-0.39,1.01
0.02,-0.38,1.10
0.01,-0.37,1.08
-0.03,-0.37,1.08
-0.10,-0.36,1.04
-0.16,-0.36,0.96
-0.14,-0.36,0.91
-0.09,-0.35,0.93
-0.03,-0.35,0.94
0.03,-0.35,0.93
0.06,-0.35,0.92
0.06,-0.35,0.90
0.04,-0.36,0.89
0.03,-0.36,0.90
0.00,-0.36,0.93
0.00,-0.37,0.96
0.02,-0.37,0.97
0.02,-0.37,0.98
0.03,-0.37,0.97
0.02,-0.37,0.95
0.01,-0.37,0.95
0.00,-0.37,0.96
-0.00,-0.36,0.94
0.01,-0.36,0.94
0.02,-0.37,0.97
0.05,-0.37,0.97
0.02,-0.37,0.95
-0.01,-0.36,0.93
-0.02,-0.39,0.90
0.03,-0.35,0.96
-0.01,-0.36,0.93
0.02,-0.36,0.99
0.02,-0.38,0.97
0.00,-0.37,0.95
-0.01,-0.38,0.94
0.02,-0.36,0.93
-0.02,-0.37,0.93
-0.03,-0.38,0.94
-0.01,-0.37,0.96
-0.00,-0.38,0.94
0.01,-0.37,0.95
0.03,-0.37,0.94
0.03,-0.37,0.94
0.02,-0.37,0.94
0.02,-0.37,0.93
-0.00,-0.37,0.95
-0.02,-0.37,0.95
-0.02,-0.37,0.95
-0.00,-0.38,0.93
-0.00,-0.37,0.94
0.01,-0.37,0.95
0.02,-0.37,0.95
0.03,-0.38,0.96
0.02,-0.37,0.95
0.02,-0.37,0.94
-0.00,-0.37,0.95
-0.01,-0.37,0.95
-0.01,-0.37,0.96
-0.01,-0.38,0.95
-0.02,-0.37,0.93
-0.03,-0.37,0.90
-0.03,-0.38,0.91
-0.03,-0.38,0.91
-0.02,-0.39,0.96
-0.01,-0.39,0.97
-0.03,-0.39,0.96
-0.03,-0.39,0.95
-0.01,-0.38,0.94
-0.04,-0.39,0.95
-0.04,-0.39,0.93
-0.02,-0.39,0.93
-0.02,-0.39,0.96
-0.03,-0.39,0.98
-0.02,-0.39,0.98
-0.01,-0.38,0.96
-0.01,-0.38,0.94
-0.03,-0.39,0.95
-0.04,-0.38,0.92
-0.03,-0.39,0.92
-0.03,-0.39,0.94
-0.06,-0.39,0.98
-0.05,-0.39,1.06
-0.03,-0.39,1.13
-0.02,-0.39,1.17
-0.02,-0.39,1.18
-0.04,-0.40,1.21
-0.04,-0.41,1.50
-0.01,-0.43,1.55
-0.06,-0.43,1.53
-0.05,-0.43,1.59
0.02,-0.43,1.52
0.08,-0.44,1.50
0.09,-0.43,1.41
0.06,-0.44,1.38
0.01,-0.45,1.36
0.04,-0.46,1.35
0.07,-0.46,1.29
-0.01,-0.46,1.28
-0.02,-0.47,1.28
0.04,-0.47,1.29
0.12,-0.47,1.25
0.11,-0.46,1.19
0.11,-0.46,1.26
0.10,-0.46,1.27
0.13,-0.46,1.31
0.12,-0.46,1.31
0.14,-0.47,1.17
0.10,-0.47,1.06
-0.02,-0.48,1.06
-0.04,-0.50,0.97
0.00,-0.49,0.96
0.05,-0.49,0.93
0.03,-0.48,0.90
-0.00,-0.49,0.68
-0.05,-0.49,0.77
-0.15,-0.48,0.67
-0.13,-0.48,0.51
-0.08,-0.47,0.40
-0.03,-0.49,0.45
0.02,-0.50,0.49
0.03,-0.49,0.44
0.00,-0.49,0.40
0.03,-0.48,0.38
0.08,-0.49,0.27
-0.15,-0.42,0.38
-0.07,-0.49,0.18
-0.12,-0.47,0.01
-0.10,-0.50,0.03
-0.06,-0.51,0.07
-0.05,-0.50,-0.07
-0.05,-0.51,-0.10
-0.06,-0.51,-0.14
-0.05,-0.51,-0.19
-0.02,-0.50,-0.18
-0.09,-0.51,-0.12
-0.12,-0.50,-0.16
-0.14,-0.47,-0.30
-0.12,-0.43,-0.45
-0.02,-0.40,-0.72
-0.04,-0.38,-0.86
-0.07,-0.35,-0.86
-0.18,-0.38,-0.81
-0.28,-0.33,-1.00
-0.18,-0.34,-1.12
-0.17,-0.33,-1.29
-0.25,-0.32,-1.49
-0.30,-0.31,-1.62
-0.35,-0.32,-1.61
-0.43,-0.35,-1.57
-0.47,-0.37,-1.48
-0.52,-0.39,-1.44
-0.52,-0.41,-1.40
-0.52,-0.43,-1.38
-0.45,-0.43,-1.44
-0.44,-0.42,-1.30
-0.49,-0.48,-1.20
-0.50,-0.48,-1.19
-0.46,-0.50,-1.11
-0.41,-0.52,-1.08
-0.31,-0.54,-1.03
-0.28,-0.56,-0.93
-0.29,-0.57,-0.84
-0.23,-0.59,-0.79
-0.18,-0.61,-0.74
-0.17,-0.60,-0.74
-0.10,-0.62,-0.72
-0.08,-0.60,-0.71
-0.04,-0.61,-0.66
-0.07,-0.62,-0.64
-0.13,-0.60,-0.63
-0.19,-0.63,-0.63
-0.28,-0.63,-0.64
-0.35,-0.66,-0.64
-0.39,-0.67,-0.65
-0.38,-0.68,-0.61
-0.35,-0.69,-0.50
-0.30,-0.69,-0.43
-0.23,-0.69,-0.37
-0.14,-0.68,-0.30
-0.08,-0.67,-0.27
-0.04,-0.66,-0.24
-0.10,-0.66,-0.17
-0.23,-0.67,-0.09
-0.29,-0.68,-0.10
-0.32,-0.68,-0.15
-0.33,-0.67,-0.22
-0.25,-0.66,-0.14
-0.18,-0.66,-0.03
-0.09,-0.65,-0.01
0.03,-0.65,0.11
0.11,-0.64,0.13
0.18,-0.63,0.14
0.05,-0.62,0.18
-0.12,-0.62,0.27
-0.27,-0.62,0.37
-0.37,-0.62,0.42
-0.43,-0.62,0.51
-0.30,-0.61,0.63
-0.09,-0.63,0.75
0.06,-0.63,0.76
0.17,-0.64,0.74
0.28,-0.63,0.71
0.34,-0.63,0.71
0.34,-0.62,0.71
0.13,-0.62,0.77
-0.14,-0.65,0.86
-0.30,-0.66,0.86
-0.33,-0.69,0.74
-0.23,-0.62,0.73
-0.11,-0.63,0.65
0.05,-0.60,0.68
0.23,-0.58,0.77
0.33,-0.56,0.73
0.41,-0.55,0.73
0.43,-0.55,0.72
0.31,-0.53,0.64
0.06,-0.52,0.61
-0.13,-0.52,0.66
-0.20,-0.49,0.72
-0.28,-0.48,0.85
-0.19,-0.46,0.87
-0.04,-0.40,0.87
0.09,-0.37,0.89
0.17,-0.34,0.90
0.21,-0.32,0.95
0.18,-0.27,1.05
-0.22,-0.67,1.19
-1.53,0.25,4.00
3.52,0.93,4.00
1.64,-0.22,0.51
-1.34,-0.17,-2.88
-1.34,-0.32,-2.35
-0.05,-0.41,0.85
0.18,-0.42,1.20
0.16,-0.40,0.51
0.09,-0.38,0.39
0.28,-0.38,0.66
0.34,-0.39,0.71
0.31,-0.37,0.66
0.13,-0.46,0.76
-0.16,-0.55,1.24
-0.13,-0.49,2.07
0.39,-0.53,2.30
0.10,-0.46,1.21
-0.19,-0.44,0.33
-0.06,-0.42,0.23
0.06,-0.42,0.54
0.12,-0.41,0.73
0.18,-0.41,0.90
0.23,-0.41,1.11
0.22,-0.42,1.17
0.14,-0.41,1.04
0.05,-0.41,0.89
0.01,-0.42,0.84
-0.00,-0.43,0.87
0.01,-0.44,0.91
0.07,-0.44,0.93
0.12,-0.44,0.93
0.17,-0.43,0.91
0.17,-0.43,0.93
0.14,-0.44,0.93
0.09,-0.43,0.90
0.07,-0.44,0.88
0.08,-0.44,0.91
0.09,-0.44,0.93
0.06,-0.44,0.94
0.05,-0.43,0.91
0.06,-0.43,0.90
0.08,-0.43,0.90
0.08,-0.43,0.93
0.07,-0.44,0.92
0.08,-0.43,0.92
0.08,-0.44,0.92
0.06,-0.43,0.91
0.07,-0.43,0.91
0.06,-0.43,0.90
0.09,-0.44,0.90
0.10,-0.43,0.93
0.10,-0.43,0.93
0.09,-0.43,0.92
0.08,-0.44,0.91
0.07,-0.44,0.91
0.08,-0.44,0.92
0.08,-0.44,0.92
0.08,-0.44,0.91
0.09,-0.43,0.90
0.07,-0.44,0.91
0.06,-0.43,0.90
0.07,-0.44,0.90
0.09,-0.44,0.93
0.08,-0.44,0.93
0.07,-0.44,0.92
0.07,-0.44,0.91
0.06,-0.44,0.91
0.05,-0.44,0.92
0.06,-0.45,0.92
0.06,-0.44,0.90
0.05,-0.44,0.90
0.05,-0.44,0.91
0.04,-0.44,0.92
0.07,-0.44,0.92
0.06,-0.44,0.91
0.04,-0.44,0.91
0.08,-0.44,0.92
0.05,-0.44,0.90
0.08,-0.44,0.90
0.07,-0.44,0.92
0.05,-0.44,0.91
0.07,-0.44,0.92
0.06,-0.44,0.91
0.06,-0.44,0.91
0.06,-0.44,0.92
0.04,-0.44,0.91
0.04,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.44,0.89
0.07,-0.45,0.91
0.05,-0.44,0.91
0.06,-0.44,0.91
0.06,-0.44,0.92
0.06,-0.44,0.91
0.06,-0.44,0.92
0.07,-0.44,0.92
0.07,-0.44,0.92
0.06,-0.44,0.91
0.05,-0.44,0.90
0.05,-0.44,0.89
0.06,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.92
0.06,-0.45,0.91
0.06,-0.44,0.91
0.06,-0.44,0.92
0.05,-0.44,0.91
0.04,-0.44,0.91
0.03,-0.44,0.91
0.03,-0.44,0.92
0.05,-0.44,0.91
0.05,-0.44,0.91
0.06,-0.44,0.91
0.07,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.03,-0.45,0.92
0.03,-0.45,0.92
0.03,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.44,0.90
0.04,-0.44,0.92
0.04,-0.44,0.92
0.05,-0.44,0.90
0.06,-0.44,0.91
0.06,-0.45,0.92
0.05,-0.44,0.92
0.04,-0.45,0.91
0.05,-0.44,0.90
0.04,-0.44,0.91
0.04,-0.45,0.92
0.05,-0.44,0.92
0.04,-0.44,0.90
0.05,-0.44,0.91
0.05,-0.45,0.91
0.05,-0.44,0.91
0.05,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.92
0.04,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.44,0.90
0.05,-0.45,0.91
0.05,-0.45,0.92
0.06,-0.45,0.91
0.06,-0.45,0.91
0.04,-0.45,0.91
0.03,-0.44,0.89
0.05,-0.44,0.90
0.06,-0.45,0.92
0.06,-0.45,0.93
0.07,-0.44,0.93
0.06,-0.44,0.91
0.06,-0.44,0.92
0.05,-0.44,0.90
0.05,-0.44,0.91
0.06,-0.44,0.91
0.06,-0.44,0.90
0.06,-0.44,0.92
0.05,-0.45,0.91
0.05,-0.44,0.91
0.05,-0.45,0.90
0.05,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.45,0.93
0.05,-0.45,0.91
0.05,-0.45,0.91
0.04,-0.45,0.91
0.03,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.45,0.92
0.06,-0.44,0.92
0.06,-0.44,0.92
0.05,-0.44,0.91
0.04,-0.44,0.91
0.05,-0.44,0.91
0.05,-0.44,0.91
0.06,-0.44,0.91
0.06,-0.44,0.92
0.06,-0.45,0.92
0.06,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.05,-0.45,0.91
0.06,-0.45,0.91
0.04,-0.45,0.92
0.04,-0.45,0.92
0.05,-0.45,0.91
0.05,-0.45,0.91
0.03,-0.45,0.91
0.09,-0.45,0.92
0.02,-0.45,0.90
0.04,-0.45,0.92
0.05,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.45,0.92
0.05,-0.45,0.90
0.05,-0.45,0.91
0.06,-0.45,0.92
0.06,-0.45,0.92
0.07,-0.44,0.90
0.07,-0.44,0.90
0.07,-0.44,0.91
0.06,-0.44,0.92
0.06,-0.44,0.92
0.06,-0.44,0.92
0.06,-0.44,0.91
0.06,-0.44,0.91
0.06,-0.45,0.91
0.06,-0.45,0.92
0.05,-0.45,0.92
0.05,-0.45,0.90
0.05,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.92
0.04,-0.45,0.92
0.03,-0.45,0.91
0.03,-0.45,0.90
0.04,-0.45,0.90
0.04,-0.45,0.93
0.04,-0.45,0.93
0.05,-0.45,0.92
0.05,-0.45,0.90
0.06,-0.45,0.91
0.06,-0.45,0.91
0.05,-0.45,0.92
0.05,-0.45,0.91
0.04,-0.45,0.92
0.04,-0.45,0.92
0.04,-0.45,0.91
0.04,-0.45,0.91
