timestamp,AX,AY,AZ
10452,-0.52,-0.55,-0.63
10471,-0.51,-0.55,-0.62
10489,-0.51,-0.56,-0.62
10508,-0.51,-0.55,-0.62
10526,-0.52,-0.55,-0.63
10545,-0.51,-0.56,-0.63
10563,-0.52,-0.56,-0.63
10582,-0.52,-0.56,-0.64
10600,-0.52,-0.56,-0.64
10619,-0.53,-0.56,-0.63
10637,-0.52,-0.56,-0.62
10656,-0.50,-0.56,-0.62
10674,-0.50,-0.56,-0.61
10693,-0.51,-0.56,-0.62
10711,-0.51,-0.56,-0.63
10730,-0.52,-0.55,-0.63
10748,-0.53,-0.56,-0.63
10767,-0.53,-0.56,-0.63
10785,-0.52,-0.56,-0.62
10804,-0.50,-0.56,-0.62
10822,-0.50,-0.56,-0.62
10841,-0.51,-0.55,-0.62
10859,-0.51,-0.56,-0.63
10878,-0.50,-0.56,-0.63
10896,-0.51,-0.56,-0.62
10915,-0.52,-0.56,-0.62
10933,-0.51,-0.56,-0.63
10952,-0.52,-0.56,-0.62
10970,-0.52,-0.56,-0.62
10989,-0.51,-0.56,-0.62
11007,-0.52,-0.56,-0.62
11026,-0.52,-0.55,-0.63
11044,-0.51,-0.56,-0.63
11063,-0.50,-0.56,-0.62
11081,-0.51,-0.55,-0.61
11100,-0.50,-0.56,-0.62
11118,-0.50,-0.56,-0.63
11137,-0.52,-0.56,-0.63
11155,-0.52,-0.56,-0.63
11174,-0.51,-0.56,-0.62
11192,-0.51,-0.56,-0.61
11211,-0.52,-0.56,-0.61
11229,-0.52,-0.56,-0.63
11248,-0.52,-0.56,-0.64
11266,-0.52,-0.56,-0.62
11285,-0.51,-0.56,-0.61
11303,-0.50,-0.56,-0.61
11322,-0.50,-0.56,-0.62
11340,-0.51,-0.56,-0.63
11359,-0.51,-0.56,-0.63
11377,-0.52,-0.56,-0.62
11396,-0.51,-0.56,-0.63
11414,-0.51,-0.56,-0.63
11433,-0.52,-0.56,-0.62
11451,-0.52,-0.56,-0.62
11470,-0.50,-0.56,-0.62
11488,-0.51,-0.56,-0.62
11507,-0.53,-0.56,-0.62
11525,-0.52,-0.56,-0.62
11544,-0.51,-0.56,-0.62
11562,-0.51,-0.56,-0.62
11581,-0.50,-0.56,-0.62
11599,-0.51,-0.56,-0.62
11618,-0.53,-0.56,-0.62
11636,-0.52,-0.56,-0.62
11655,-0.51,-0.56,-0.63
11673,-0.51,-0.56,-0.63
11692,-0.52,-0.56,-0.62
11710,-0.51,-0.56,-0.62
11729,-0.50,-0.56,-0.61
11747,-0.51,-0.56,-0.62
11766,-0.51,-0.56,-0.63
11784,-0.52,-0.56,-0.64
11803,-0.53,-0.56,-0.63
11821,-0.53,-0.56,-0.63
11840,-0.52,-0.56,-0.63
11858,-0.51,-0.56,-0.63
11877,-0.51,-0.56,-0.63
11895,-0.51,-0.56,-0.62
11914,-0.51,-0.56,-0.62
11932,-0.49,-0.56,-0.61
11951,-0.48,-0.56,-0.61
11969,-0.50,-0.56,-0.61
11988,-0.53,-0.55,-0.61
12006,-0.52,-0.55,-0.62
12025,-0.51,-0.56,-0.63
12043,-0.52,-0.56,-0.62
12062,-0.53,-0.56,-0.62
12080,-0.52,-0.56,-0.62
12099,-0.51,-0.56,-0.62
12117,-0.51,-0.56,-0.63
12136,-0.51,-0.56,-0.63
12154,-0.51,-0.56,-0.62
12173,-0.52,-0.56,-0.61
12191,-0.52,-0.56,-0.63
12210,-0.51,-0.56,-0.64
12228,-0.52,-0.56,-0.63
12247,-0.53,-0.55,-0.62
12265,-0.51,-0.55,-0.62
12284,-0.50,-0.56,-0.62
12302,-0.53,-0.56,-0.61
12321,-0.54,-0.56,-0.61
12339,-0.52,-0.56,-0.62
12358,-0.50,-0.56,-0.62
12376,-0.50,-0.55,-0.62
12395,-0.51,-0.56,-0.62
12413,-0.51,-0.56,-0.62
12432,-0.52,-0.56,-0.63
12450,-0.50,-0.56,-0.63
12469,-0.50,-0.56,-0.63
12487,-0.52,-0.56,-0.62
12506,-0.53,-0.56,-0.62
12524,-0.53,-0.56,-0.62
12543,-0.52,-0.56,-0.63
12561,-0.52,-0.56,-0.62
12580,-0.52,-0.56,-0.61
12598,-0.51,-0.56,-0.62
12617,-0.51,-0.56,-0.63
12635,-0.51,-0.56,-0.63
12654,-0.52,-0.56,-0.63
12672,-0.51,-0.56,-0.62
12691,-0.51,-0.55,-0.62
12709,-0.51,-0.56,-0.61
12728,-0.51,-0.56,-0.61
12746,-0.52,-0.56,-0.62
12765,-0.52,-0.56,-0.62
12783,-0.52,-0.55,-0.63
12802,-0.51,-0.56,-0.63
12820,-0.52,-0.56,-0.63
12839,-0.52,-0.56,-0.62
12857,-0.52,-0.56,-0.61
12876,-0.51,-0.56,-0.62
12894,-0.51,-0.56,-0.62
12913,-0.51,-0.56,-0.62
12931,-0.51,-0.56,-0.62
12950,-0.52,-0.56,-0.64
12968,-0.52,-0.56,-0.63
12987,-0.52,-0.56,-0.62
13005,-0.52,-0.56,-0.61
13024,-0.52,-0.56,-0.61
13042,-0.52,-0.55,-0.62
13061,-0.50,-0.56,-0.63
13079,-0.52,-0.56,-0.62
13098,-0.53,-0.56,-0.62
13116,-0.52,-0.56,-0.62
13135,-0.52,-0.56,-0.62
13153,-0.52,-0.56,-0.62
13172,-0.52,-0.56,-0.62
13190,-0.52,-0.56,-0.63
13209,-0.52,-0.56,-0.63
13227,-0.51,-0.56,-0.62
13246,-0.50,-0.56,-0.61
13264,-0.51,-0.56,-0.62
13283,-0.52,-0.56,-0.62
13301,-0.51,-0.56,-0.63
13320,-0.51,-0.56,-0.62
13338,-0.51,-0.56,-0.62
13357,-0.51,-0.56,-0.61
13375,-0.51,-0.56,-0.62
13394,-0.51,-0.56,-0.63
13412,-0.53,-0.56,-0.63
13431,-0.54,-0.56,-0.63
13449,-0.55,-0.56,-0.63
13468,-0.54,-0.56,-0.63
13486,-0.52,-0.56,-0.62
13505,-0.50,-0.56,-0.62
13523,-0.49,-0.56,-0.62
13542,-0.49,-0.55,-0.61
13560,-0.49,-0.56,-0.61
13579,-0.51,-0.56,-0.62
13597,-0.52,-0.56,-0.62
13616,-0.52,-0.56,-0.62
13634,-0.53,-0.56,-0.61
13653,-0.53,-0.55,-0.61
13671,-0.50,-0.56,-0.62
13690,-0.51,-0.56,-0.62
13708,-0.52,-0.56,-0.62
13727,-0.51,-0.56,-0.62
13745,-0.51,-0.57,-0.63
13764,-0.52,-0.56,-0.63
13782,-0.52,-0.56,-0.62
13801,-0.52,-0.56,-0.62
13819,-0.52,-0.56,-0.62
13838,-0.52,-0.56,-0.62
13856,-0.51,-0.56,-0.62
13875,-0.51,-0.56,-0.63
13893,-0.52,-0.56,-0.62
13912,-0.52,-0.56,-0.62
13930,-0.52,-0.56,-0.62
13949,-0.53,-0.56,-0.62
13967,-0.52,-0.56,-0.62
13986,-0.51,-0.56,-0.62
14004,-0.50,-0.56,-0.62
14023,-0.50,-0.56,-0.62
14041,-0.51,-0.56,-0.62
14060,-0.52,-0.56,-0.62
14078,-0.51,-0.56,-0.63
14097,-0.50,-0.56,-0.63
14115,-0.52,-0.56,-0.63
14134,-0.54,-0.56,-0.62
14152,-0.53,-0.56,-0.62
14171,-0.52,-0.56,-0.62
14189,-0.52,-0.56,-0.62
14208,-0.51,-0.56,-0.62
14226,-0.51,-0.56,-0.62
14245,-0.52,-0.56,-0.62
14263,-0.51,-0.56,-0.63
14282,-0.50,-0.56,-0.63
14300,-0.52,-0.56,-0.61
14319,-0.52,-0.56,-0.62
14337,-0.51,-0.56,-0.63
14356,-0.52,-0.56,-0.63
14374,-0.54,-0.55,-0.61
