timestamp,AX,AY,AZ
15207,-0.67,-0.04,-0.88
15225,-0.64,-0.09,-0.86
15244,-0.65,-0.09,-0.80
15262,-0.62,-0.10,-0.73
15281,-0.53,-0.11,-0.73
15299,-0.40,-0.12,-0.81
15318,-0.30,-0.13,-0.85
15336,-0.29,-0.12,-0.85
15355,-0.28,-0.11,-0.85
15373,-0.26,-0.09,-0.89
15392,-0.20,-0.09,-0.95
15410,-0.16,-0.09,-1.00
15429,-0.15,-0.08,-1.03
15447,-0.17,-0.08,-1.02
15466,-0.18,-0.07,-1.00
15484,-0.16,-0.07,-1.00
15503,-0.17,-0.06,-1.03
15521,-0.18,-0.06,-1.05
15540,-0.20,-0.06,-1.04
15558,-0.20,-0.07,-1.00
15577,-0.21,-0.08,-0.98
15595,-0.25,-0.08,-0.99
15614,-0.29,-0.07,-0.96
15632,-0.30,-0.08,-0.90
15651,-0.31,-0.07,-0.91
15669,-0.32,-0.08,-0.96
15688,-0.32,-0.08,-0.99
15706,-0.30,-0.08,-0.95
15725,-0.26,-0.08,-0.95
15743,-0.24,-0.08,-1.00
15762,-0.26,-0.09,-1.02
15780,-0.29,-0.09,-0.95
15799,-0.29,-0.10,-0.88
15817,-0.27,-0.11,-0.86
15836,-0.27,-0.11,-0.90
15854,-0.25,-0.11,-0.89
15873,-0.25,-0.11,-0.88
15891,-0.26,-0.11,-0.89
15910,-0.28,-0.10,-0.93
15928,-0.30,-0.10,-0.96
15947,-0.26,-0.11,-0.92
15965,-0.22,-0.12,-0.89
15984,-0.22,-0.11,-0.92
16002,-0.23,-0.10,-0.95
16021,-0.24,-0.09,-0.97
16039,-0.22,-0.11,-0.94
16058,-0.23,-0.11,-0.88
16076,-0.28,-0.10,-0.89
16095,-0.28,-0.09,-0.95
16113,-0.23,-0.10,-0.99
16132,-0.22,-0.10,-0.96
16150,-0.24,-0.09,-0.94
16169,-0.27,-0.08,-0.97
16187,-0.28,-0.08,-0.99
16206,-0.28,-0.08,-0.95
16224,-0.28,-0.09,-0.88
16243,-0.26,-0.09,-0.87
16261,-0.24,-0.09,-0.92
16280,-0.27,-0.08,-0.98
16298,-0.29,-0.07,-1.00
16317,-0.27,-0.08,-0.97
16335,-0.26,-0.08,-0.94
16354,-0.31,-0.07,-0.95
16372,-0.36,-0.07,-0.96
16391,-0.36,-0.07,-0.93
16409,-0.31,-0.08,-0.91
16428,-0.29,-0.08,-0.92
16446,-0.33,-0.07,-0.93
16465,-0.37,-0.07,-0.95
16483,-0.39,-0.06,-0.98
16502,-0.40,-0.05,-0.94
16520,-0.41,-0.06,-0.92
16539,-0.42,-0.05,-0.96
16557,-0.37,-0.05,-0.99
16576,-0.32,-0.06,-0.98
16594,-0.37,-0.06,-1.00
16613,-0.43,-0.04,-0.99
16631,-0.42,-0.05,-0.94
16650,-0.39,-0.06,-0.83
16668,-0.50,-0.04,-0.89
16687,-0.64,-0.01,-0.98
16705,-0.75,0.01,-1.02
16724,-0.82,0.04,-0.98
16742,-0.92,0.06,-0.95
16761,-1.04,0.10,-0.96
16779,-1.22,0.14,-0.98
16798,-1.48,0.21,-1.05
16816,-1.74,0.32,-1.11
16835,-1.88,0.40,-1.07
16853,-1.98,0.49,-1.04
16872,-2.05,0.59,-1.03
16890,-2.10,0.69,-0.99
16909,-2.14,0.77,-0.91
16927,-2.14,0.91,-0.80
16946,-2.02,0.99,-0.59
16964,-1.79,1.08,-0.27
16983,-1.51,1.14,-0.03
17001,-1.25,1.21,0.03
17020,-0.90,1.30,0.01
17038,-0.45,1.29,0.03
17057,-0.13,1.28,-0.03
17075,0.07,1.34,-0.14
17094,0.32,1.37,-0.15
17112,0.67,1.45,-0.16
17131,0.99,1.47,-0.30
17149,1.26,1.53,-0.63
17168,1.48,1.50,-1.03
17186,1.78,1.57,-1.25
17205,1.99,1.30,-1.13
17223,2.22,1.39,-1.37
17242,2.66,1.22,-1.62
17260,2.88,1.06,-1.78
17279,2.64,0.84,-1.83
17297,2.10,0.75,-1.67
17316,1.55,0.62,-1.40
17334,1.17,0.50,-1.32
17353,0.90,0.53,-1.33
17371,0.79,0.37,-1.22
17390,0.60,0.33,-1.08
17408,0.41,0.29,-0.86
17427,0.30,0.29,-0.77
17445,0.27,0.26,-0.84
17464,0.25,0.26,-1.02
17482,0.26,0.24,-1.15
17501,0.25,0.20,-1.11
17519,0.18,0.18,-1.04
17538,0.14,0.10,-0.91
17556,0.08,0.12,-0.94
17575,0.08,0.11,-1.02
17593,0.14,0.10,-1.07
17612,0.19,0.08,-0.99
17630,0.22,0.01,-0.91
17649,0.16,0.07,-0.94
17667,0.15,0.07,-1.01
17686,0.18,0.06,-1.04
17704,0.16,0.07,-1.00
17723,0.14,0.07,-0.92
17741,0.16,0.08,-0.90
17760,0.18,0.08,-0.90
17778,0.17,0.07,-0.93
17797,0.14,0.06,-0.98
17815,0.12,0.07,-1.00
17834,0.12,0.06,-0.95
17852,0.14,0.06,-0.88
17871,0.14,0.06,-0.91
17889,0.15,0.07,-0.97
17908,0.19,0.06,-0.98
17926,0.17,0.05,-0.96
17945,0.11,0.06,-1.00
17963,0.10,0.07,-1.04
17982,0.15,0.06,-1.05
18000,0.19,0.07,-1.04
18019,0.21,0.09,-1.02
18037,0.19,0.10,-1.02
18056,0.18,0.11,-1.04
18074,0.19,0.11,-1.02
18093,0.22,0.09,-0.98
18111,0.23,0.08,-0.95
18130,0.20,0.06,-0.93
18148,0.12,0.06,-0.93
18167,0.07,0.06,-0.94
18185,0.11,0.06,-0.94
18204,0.19,0.04,-0.93
18222,0.22,0.03,-0.92
18241,0.16,0.04,-0.93
18259,0.13,0.05,-0.89
18278,0.10,0.05,-0.84
18296,0.07,0.07,-0.85
18315,0.05,0.09,-0.95
18333,0.04,0.09,-1.05
18352,0.07,0.09,-1.05
18370,0.10,0.08,-0.97
18389,0.13,0.08,-0.89
18407,0.14,0.08,-0.90
18426,0.14,0.09,-0.96
18444,0.15,0.10,-1.01
18463,0.18,0.10,-1.02
18481,0.18,0.10,-1.02
18500,0.16,0.10,-1.02
18518,0.15,0.10,-1.00
18537,0.18,0.10,-0.96
18555,0.21,0.09,-0.93
18574,0.21,0.09,-0.97
18592,0.21,0.09,-1.01
18611,0.20,0.09,-1.02
18629,0.23,0.08,-1.00
18648,0.29,0.06,-0.96
18666,0.28,0.05,-0.95
18685,0.20,0.05,-0.93
18703,0.14,0.08,-0.90
18722,0.19,0.09,-0.88
18740,0.27,0.11,-0.89
18759,0.33,0.15,-0.93
18777,0.43,0.20,-0.96
18796,0.62,0.24,-0.99
18814,0.84,0.32,-1.06
18833,1.07,0.40,-1.16
18851,1.32,0.52,-1.17
18870,1.60,0.68,-1.14
18888,1.91,0.88,-1.21
18907,2.28,1.08,-1.36
18925,2.65,1.26,-1.54
18944,2.87,1.37,-1.69
18962,2.85,1.49,-1.69
18981,2.61,1.63,-1.49
18999,2.22,1.74,-1.07
19018,1.78,1.82,-0.68
19036,1.43,1.84,-0.56
19055,1.20,1.92,-0.60
19073,0.98,2.07,-0.50
19092,0.67,2.09,-0.29
19110,0.12,2.12,-0.12
19129,-0.50,2.05,-0.07
19147,-1.07,2.04,-0.05
19166,-1.48,1.85,0.02
19184,-1.69,1.74,0.03
19203,-1.72,1.62,-0.04
19221,-1.70,1.47,-0.24
19240,-1.71,1.37,-0.57
19258,-1.71,1.21,-0.86
19277,-1.80,0.95,-0.90
19295,-1.96,0.65,-0.71
19314,-2.15,0.55,-0.52
19332,-2.21,0.36,-0.32
19351,-2.14,0.36,-0.58
19369,-1.90,0.25,-0.75
19388,-1.74,0.32,-0.86
19406,-1.63,0.31,-0.84
19425,-1.55,0.27,-0.85
19443,-1.51,0.26,-0.92
19462,-1.41,0.18,-0.97
19480,-1.33,0.14,-0.82
19499,-1.22,0.11,-0.72
19517,-1.10,0.07,-0.73
19536,-0.98,0.03,-0.79
19554,-0.81,0.03,-0.83
19573,-0.62,0.02,-0.85
19591,-0.48,0.01,-0.87
19610,-0.43,0.01,-0.91
19628,-0.49,0.01,-0.98
19647,-0.57,0.02,-0.99
19665,-0.56,0.01,-0.93
19684,-0.45,-0.02,-0.83
19702,-0.38,-0.04,-0.80
19721,-0.40,-0.05,-0.81
19739,-0.48,-0.05,-0.82
19758,-0.54,-0.05,-0.83
19776,-0.45,-0.04,-0.86
19795,-0.31,-0.05,-0.91
19813,-0.29,-0.05,-0.92
19832,-0.36,-0.04,-0.92
19850,-0.42,-0.04,-0.93
19869,-0.40,-0.05,-0.95
19887,-0.37,-0.06,-0.94
19906,-0.37,-0.08,-0.89
19924,-0.41,-0.05,-0.87
19943,-0.37,-0.04,-0.90
19961,-0.29,-0.05,-0.93
19980,-0.26,-0.06,-0.91
19998,-0.33,-0.05,-0.90
20017,-0.41,-0.05,-0.90
20035,-0.47,-0.05,-0.91
20054,-0.47,-0.07,-0.85
20072,-0.45,-0.09,-0.76
20091,-0.43,-0.08,-0.78
20109,-0.38,-0.07,-0.91
20128,-0.33,-0.07,-0.99
20146,-0.32,-0.06,-0.98
20165,-0.33,-0.05,-0.94
20183,-0.34,-0.06,-0.93
20202,-0.37,-0.06,-0.94
20220,-0.41,-0.06,-0.90
20239,-0.39,-0.07,-0.82
20257,-0.36,-0.07,-0.81
20276,-0.35,-0.08,-0.86
20294,-0.39,-0.07,-0.88
20313,-0.49,-0.06,-0.89
20331,-0.54,-0.05,-0.89
20350,-0.46,-0.04,-0.87
20368,-0.33,-0.06,-0.89
20387,-0.28,-0.06,-0.97
20405,-0.31,-0.05,-1.02
20424,-0.34,-0.05,-1.00
20442,-0.34,-0.05,-0.95
20461,-0.33,-0.06,-0.91
20479,-0.35,-0.06,-0.89
20498,-0.33,-0.05,-0.89
20516,-0.26,-0.05,-0.93
20535,-0.22,-0.06,-0.95
20553,-0.24,-0.07,-0.94
20572,-0.30,-0.07,-0.93
20590,-0.34,-0.07,-0.91
20609,-0.33,-0.08,-0.87
20627,-0.37,-0.08,-0.87
20646,-0.43,-0.07,-0.87
20664,-0.44,-0.07,-0.86
20683,-0.42,-0.07,-0.86
20701,-0.40,-0.06,-0.91
20720,-0.40,-0.04,-0.96
20738,-0.41,-0.04,-0.96
20757,-0.43,-0.04,-0.92
20775,-0.48,-0.03,-0.92
20794,-0.53,-0.01,-0.97
20812,-0.59,0.01,-1.00
20831,-0.74,0.04,-0.97
20849,-0.91,0.06,-0.94
20868,-1.01,0.07,-0.92
20886,-1.09,0.08,-0.93
20905,-1.19,0.10,-0.95
20923,-1.32,0.14,-0.94
20942,-1.40,0.18,-0.92
20960,-1.42,0.22,-0.90
20979,-1.42,0.25,-0.90
20997,-1.42,0.28,-0.90
21016,-1.44,0.30,-0.87
21034,-1.47,0.34,-0.80
21053,-1.50,0.38,-0.73
21071,-1.53,0.44,-0.68
21090,-1.54,0.52,-0.68
21108,-1.61,0.61,-0.74
21127,-1.73,0.74,-0.79
21145,-1.75,0.85,-0.70
21164,-1.63,0.95,-0.51
21182,-1.40,1.03,-0.33
21201,-1.18,1.13,-0.25
21219,-0.98,1.21,-0.27
21238,-0.71,1.28,-0.36
21256,-0.40,1.27,-0.37
21275,-0.16,1.25,-0.22
21293,-0.13,1.24,-0.08
21312,-0.19,1.39,-0.12
21330,0.03,1.57,-0.28
21349,0.70,1.66,-0.51
21367,1.50,1.62,-0.69
21386,2.26,1.76,-0.96
21404,2.83,1.04,-1.14
21423,2.80,1.14,-1.51
21441,2.62,0.86,-1.68
21460,2.33,0.80,-1.66
21478,2.12,0.69,-1.41
21497,2.00,0.57,-1.18
21515,1.87,0.48,-1.07
21534,1.70,0.45,-1.07
21552,1.58,0.39,-1.09
21571,1.48,0.27,-1.09
21589,1.30,0.26,-1.23
21608,1.07,0.22,-1.07
21626,0.83,0.16,-0.87
21645,0.66,0.14,-0.82
21663,0.56,0.11,-0.92
21682,0.46,0.07,-1.05
21700,0.32,0.05,-1.06
21719,0.17,0.05,-0.99
21737,0.03,0.03,-0.93
21756,-0.07,0.00,-0.93
21774,-0.11,0.01,-0.98
21793,-0.13,0.06,-1.04
21811,-0.10,0.01,-0.99
21830,-0.06,-0.00,-0.98
21848,0.03,-0.01,-0.96
21867,0.11,-0.01,-0.99
21885,0.12,-0.01,-1.00
21904,0.11,0.00,-1.00
21922,0.15,0.01,-0.98
21941,0.26,0.00,-0.99
21959,0.36,-0.04,-0.98
21978,0.36,-0.05,-0.95
21996,0.26,-0.03,-0.92
22015,0.20,-0.03,-0.91
22033,0.19,-0.03,-0.92
22052,0.22,-0.02,-0.94
22070,0.24,-0.01,-0.96
22089,0.25,-0.01,-0.98
22107,0.24,-0.00,-0.99
22126,0.23,0.00,-0.99
22144,0.25,0.00,-0.95
22163,0.29,-0.01,-0.92
22181,0.29,0.00,-0.94
22200,0.27,0.01,-0.95
22218,0.25,0.01,-0.95
22237,0.23,0.03,-0.98
22255,0.21,0.03,-1.01
22274,0.20,0.04,-1.02
22292,0.25,0.03,-0.99
22311,0.32,-0.00,-0.93
22329,0.32,-0.02,-0.94
22348,0.25,-0.01,-1.02
22366,0.18,-0.01,-1.06
22385,0.16,-0.01,-1.00
22403,0.15,-0.02,-0.92
22422,0.12,-0.01,-0.91
22440,0.10,-0.01,-0.94
22459,0.10,-0.01,-0.98
22477,0.13,-0.01,-0.98
22496,0.18,-0.02,-0.91
22514,0.19,-0.02,-0.88
22533,0.17,-0.02,-0.90
22551,0.15,-0.02,-0.95
22570,0.12,-0.02,-0.95
22588,0.10,-0.00,-0.93
22607,0.10,0.00,-0.92
22625,0.11,0.00,-0.89
22644,0.13,0.01,-0.91
22662,0.18,-0.00,-0.94
22681,0.23,-0.01,-0.94
22699,0.26,-0.01,-0.92
22718,0.23,-0.01,-0.90
22736,0.19,0.00,-0.91
22755,0.20,0.01,-0.94
22773,0.23,0.02,-0.95
22792,0.26,0.03,-0.95
22810,0.28,0.05,-1.00
22829,0.33,0.07,-1.06
22847,0.38,0.09,-1.06
22866,0.46,0.11,-1.01
22884,0.58,0.13,-0.97
22903,0.68,0.15,-0.99
22921,0.73,0.18,-1.07
22940,0.78,0.20,-1.13
22958,0.83,0.23,-1.16
22977,0.90,0.25,-1.16
22995,1.00,0.29,-1.14
23014,1.11,0.30,-1.08
23032,1.21,0.33,-1.04
23051,1.29,0.35,-1.03
23069,1.30,0.40,-1.06
23088,1.28,0.43,-1.04
23106,1.27,0.46,-1.00
23125,1.26,0.48,-0.95
23143,1.25,0.51,-0.89
23162,1.20,0.54,-0.82
23180,1.11,0.57,-0.76
23199,1.04,0.62,-0.73
23217,1.04,0.69,-0.75
23236,1.09,0.76,-0.76
23254,1.10,0.81,-0.77
23273,1.00,0.91,-0.88
23291,0.84,1.00,-0.95
23310,0.69,1.06,-0.93
23328,0.60,1.12,-0.86
23347,0.49,1.12,-0.79
23365,0.23,1.13,-0.79
23384,-0.04,1.16,-0.79
23402,-0.16,1.13,-0.71
23421,-0.19,1.07,-0.57
23439,-0.27,1.04,-0.34
23458,-0.50,0.98,-0.21
23476,-0.81,0.98,-0.33
23495,-1.13,0.99,-0.55
23513,-1.40,0.95,-0.77
23532,-1.55,0.85,-0.88
23550,-1.53,0.63,-0.90
23569,-1.58,0.78,-0.99
23587,-1.65,0.65,-0.92
23606,-1.74,0.54,-1.04
23624,-1.82,0.35,-0.99
23643,-1.98,0.40,-0.97
23661,-1.92,0.32,-0.86
23680,-1.71,0.24,-0.76
23698,-1.49,0.14,-0.78
23717,-1.39,0.09,-0.76
23735,-1.31,0.07,-0.78
23754,-1.18,0.01,-0.72
23772,-1.10,-0.03,-0.66
23791,-1.04,-0.05,-0.60
23809,-0.96,-0.08,-0.57
23828,-0.84,-0.09,-0.59
23846,-0.70,-0.11,-0.67
23865,-0.59,-0.12,-0.77
23883,-0.49,-0.10,-0.84
23902,-0.39,-0.10,-0.86
23920,-0.30,-0.11,-0.86
23939,-0.25,-0.10,-0.89
23957,-0.22,-0.09,-0.90
23976,-0.21,-0.09,-0.89
23994,-0.27,-0.09,-0.88
24013,-0.35,-0.08,-0.86
24031,-0.43,-0.09,-0.80
24050,-0.49,-0.09,-0.81
24068,-0.48,-0.08,-0.89
24087,-0.43,-0.07,-0.97
24105,-0.37,-0.08,-1.00
24124,-0.41,-0.07,-0.99
24142,-0.49,-0.06,-0.96
24161,-0.53,-0.06,-0.91
24179,-0.55,-0.07,-0.91
24198,-0.53,-0.06,-0.95
24216,-0.45,-0.05,-0.96
24235,-0.36,-0.06,-0.95
24253,-0.35,-0.07,-0.94
24272,-0.38,-0.06,-0.94
24290,-0.41,-0.08,-0.91
24309,-0.40,-0.09,-0.89
24327,-0.39,-0.10,-0.89
24346,-0.38,-0.10,-0.85
24364,-0.39,-0.12,-0.77
24383,-0.43,-0.11,-0.75
24401,-0.47,-0.10,-0.80
24420,-0.44,-0.10,-0.83
24438,-0.36,-0.11,-0.82
24457,-0.32,-0.13,-0.81
24475,-0.36,-0.11,-0.85
24494,-0.41,-0.09,-0.89
24512,-0.41,-0.08,-0.91
24531,-0.38,-0.09,-0.89
24549,-0.40,-0.10,-0.86
24568,-0.44,-0.09,-0.87
24586,-0.45,-0.09,-0.86
24605,-0.43,-0.09,-0.86
24623,-0.41,-0.09,-0.88
24642,-0.40,-0.08,-0.92
24660,-0.38,-0.07,-0.94
24679,-0.35,-0.06,-0.96
24697,-0.35,-0.07,-0.93
24716,-0.38,-0.07,-0.88
24734,-0.42,-0.06,-0.86
24753,-0.44,-0.06,-0.87
24771,-0.44,-0.06,-0.91
24790,-0.41,-0.06,-0.97
24808,-0.39,-0.07,-0.99
24827,-0.39,-0.07,-0.96
24845,-0.40,-0.05,-0.97
24864,-0.38,-0.05,-0.99
24882,-0.35,-0.06,-0.97
24901,-0.38,-0.07,-0.90
24919,-0.42,-0.07,-0.86
24938,-0.43,-0.08,-0.85
24956,-0.43,-0.08,-0.88
24975,-0.44,-0.08,-0.89
24993,-0.48,-0.08,-0.89
25012,-0.48,-0.08,-0.87
25030,-0.45,-0.08,-0.84
25049,-0.45,-0.09,-0.85
25067,-0.50,-0.08,-0.87
25086,-0.53,-0.08,-0.88
25104,-0.54,-0.07,-0.89
25123,-0.54,-0.06,-0.88
25141,-0.51,-0.06,-0.88
25160,-0.49,-0.06,-0.88
25178,-0.49,-0.06,-0.88
25197,-0.52,-0.05,-0.89
25215,-0.57,-0.03,-0.94
25234,-0.60,-0.04,-0.97
25252,-0.61,-0.03,-0.98
25271,-0.60,-0.04,-0.92
25289,-0.64,-0.04,-0.90
25308,-0.69,-0.03,-0.92
25326,-0.74,-0.03,-0.92
25345,-0.81,-0.02,-0.86
25363,-0.89,-0.01,-0.81
25382,-0.99,0.02,-0.80
25400,-1.09,0.04,-0.82
25419,-1.18,0.07,-0.86
25437,-1.25,0.09,-0.84
25456,-1.29,0.10,-0.76
25474,-1.37,0.12,-0.69
25493,-1.51,0.16,-0.64
25511,-1.69,0.23,-0.63
25530,-1.86,0.31,-0.61
25548,-1.97,0.43,-0.57
25567,-2.02,0.56,-0.44
25585,-2.09,0.67,-0.30
25604,-2.14,0.83,-0.19
25622,-2.11,0.96,-0.12
25641,-1.95,1.12,-0.18
25659,-1.74,1.30,-0.22
25678,-1.56,1.49,-0.08
25696,-1.49,1.70,0.12
25715,-1.09,1.91,0.13
25733,-0.32,1.96,0.03
25752,0.41,1.91,-0.23
25770,0.85,1.73,-0.39
25789,0.97,1.64,-0.45
25807,0.91,1.72,-0.52
25826,0.93,1.83,-0.74
25844,1.20,1.87,-1.07
25863,1.50,2.21,-1.32
25881,1.84,1.82,-1.58
25900,2.16,1.81,-2.04
25918,2.57,1.50,-2.35
25937,2.67,1.22,-2.51
25955,2.29,0.97,-2.27
25974,1.53,0.87,-1.71
25992,0.91,0.81,-1.37
26011,0.65,0.72,-1.29
26029,0.65,0.58,-1.31
26048,0.59,0.51,-1.27
26066,0.48,0.43,-1.10
26085,0.34,0.37,-0.90
26103,0.17,0.33,-0.69
26122,0.09,0.31,-0.69
26140,0.08,0.28,-0.82
26159,0.03,0.25,-1.02
26177,-0.04,0.24,-1.14
26196,-0.05,0.18,-1.08
26214,-0.07,0.15,-1.06
26233,-0.08,0.14,-1.05
26251,-0.09,0.14,-1.07
26270,-0.16,0.15,-1.06
26288,-0.24,0.18,-1.08
26307,-0.25,0.20,-1.07
26325,-0.17,0.15,-1.01
26344,-0.06,0.12,-1.03
26362,0.00,0.08,-1.01
26381,-0.03,0.08,-1.00
26399,-0.09,0.07,-0.95
26418,-0.12,0.05,-0.90
26436,-0.12,0.05,-0.85
26455,-0.12,0.03,-0.80
26473,-0.15,0.04,-0.81
26492,-0.14,0.04,-0.86
26510,-0.11,0.04,-0.90
26529,-0.07,0.05,-0.90
26547,-0.01,0.05,-0.90
26566,0.02,0.06,-0.96
26584,-0.04,0.06,-0.98
26603,-0.14,0.08,-1.01
26621,-0.16,0.08,-1.00
26640,-0.12,0.07,-1.00
26658,-0.06,0.06,-0.99
26677,-0.04,0.06,-0.98
26695,-0.10,0.07,-0.96
26714,-0.16,0.08,-0.94
26732,-0.19,0.10,-0.95
26751,-0.16,0.10,-0.99
26769,-0.12,0.09,-1.01
26788,-0.12,0.09,-1.00
26806,-0.15,0.09,-0.98
26825,-0.14,0.09,-0.99
26843,-0.12,0.08,-0.95
26862,-0.12,0.08,-0.91
26880,-0.09,0.10,-0.91
26899,-0.03,0.10,-0.92
26917,-0.06,0.11,-0.93
26936,-0.12,0.12,-0.94
26954,-0.15,0.12,-0.95
26973,-0.09,0.11,-0.94
26991,-0.03,0.11,-0.94
27010,-0.02,0.10,-0.95
27028,-0.05,0.11,-0.97
27047,-0.08,0.12,-0.97
27065,-0.06,0.13,-0.96
27084,0.01,0.12,-0.90
27102,0.04,0.14,-0.87
27121,0.06,0.17,-0.95
27139,0.10,0.20,-1.08
27158,0.14,0.25,-1.17
27176,0.21,0.31,-1.20
27195,0.32,0.39,-1.24
27213,0.49,0.46,-1.31
27232,0.68,0.53,-1.41
27250,0.81,0.57,-1.48
27269,0.84,0.62,-1.50
27287,0.78,0.68,-1.51
27306,0.77,0.75,-1.53
27324,0.85,0.79,-1.56
27343,0.96,0.82,-1.54
27361,1.09,0.88,-1.49
27380,1.20,0.93,-1.47
27398,1.27,0.98,-1.46
27417,1.26,1.01,-1.35
27435,1.20,1.06,-1.18
27454,1.13,1.12,-1.04
27472,1.14,1.15,-0.97
27491,1.22,1.17,-0.93
27509,1.20,1.19,-0.83
27528,1.03,1.31,-0.65
27546,0.83,1.40,-0.43
27565,0.60,1.44,-0.19
27583,0.26,1.43,-0.14
27602,-0.18,1.53,-0.32
27620,-0.50,1.46,-0.40
27639,-0.74,1.40,-0.40
27657,-0.99,1.36,-0.36
27676,-1.22,1.33,-0.31
27694,-1.40,1.21,-0.22
27713,-1.55,1.07,-0.14
27731,-1.69,1.00,-0.32
27750,-1.73,0.87,-0.68
27768,-1.76,0.91,-0.97
27787,-1.80,0.57,-0.99
27805,-1.94,0.50,-0.79
27824,-2.07,0.57,-0.92
27842,-2.02,0.41,-0.79
27861,-1.96,0.41,-0.80
27879,-1.87,0.33,-0.80
27898,-1.77,0.26,-0.86
27916,-1.65,0.23,-0.99
27935,-1.51,0.13,-0.95
27953,-1.33,0.10,-0.85
27972,-1.09,0.03,-0.72
27990,-0.92,-0.01,-0.68
28009,-0.80,-0.02,-0.75
28027,-0.68,-0.04,-0.82
28046,-0.60,-0.06,-0.85
28064,-0.56,-0.07,-0.79
28083,-0.54,-0.09,-0.71
28101,-0.51,-0.11,-0.67
28120,-0.50,-0.14,-0.67
28138,-0.46,-0.13,-0.72
28157,-0.34,-0.14,-0.76
28175,-0.24,-0.15,-0.81
28194,-0.24,-0.14,-0.84
28212,-0.31,-0.12,-0.85
28231,-0.37,-0.11,-0.87
28249,-0.40,-0.11,-0.89
28268,-0.39,-0.11,-0.89
28286,-0.37,-0.11,-0.89
28305,-0.39,-0.10,-0.87
28323,-0.39,-0.10,-0.85
28342,-0.39,-0.09,-0.89
28360,-0.40,-0.08,-0.93
28379,-0.41,-0.08,-0.95
28397,-0.43,-0.07,-0.96
28416,-0.40,-0.08,-0.94
28434,-0.37,-0.09,-0.94
28453,-0.36,-0.08,-0.96
28471,-0.36,-0.08,-0.97
28490,-0.36,-0.09,-0.94
28508,-0.38,-0.09,-0.90
28527,-0.38,-0.09,-0.88
28545,-0.38,-0.10,-0.92
28564,-0.38,-0.10,-0.92
28582,-0.37,-0.11,-0.88
28601,-0.39,-0.12,-0.84
28619,-0.39,-0.11,-0.86
28638,-0.36,-0.12,-0.89
28656,-0.35,-0.12,-0.88
28675,-0.39,-0.12,-0.86
28693,-0.44,-0.11,-0.84
28712,-0.43,-0.11,-0.84
28730,-0.38,-0.11,-0.86
28749,-0.36,-0.12,-0.88
28767,-0.36,-0.11,-0.88
28786,-0.36,-0.11,-0.91
28804,-0.36,-0.11,-0.90
28823,-0.40,-0.11,-0.87
28841,-0.44,-0.10,-0.84
28860,-0.45,-0.10,-0.84
28878,-0.46,-0.10,-0.87
28897,-0.46,-0.10,-0.87
28915,-0.43,-0.08,-0.87
28934,-0.36,-0.09,-0.90
28952,-0.33,-0.09,-0.93
28971,-0.35,-0.09,-0.92
28989,-0.41,-0.09,-0.87
29008,-0.47,-0.08,-0.85
29026,-0.47,-0.08,-0.86
29045,-0.46,-0.09,-0.86
29063,-0.44,-0.08,-0.85
29082,-0.44,-0.08,-0.87
29100,-0.45,-0.07,-0.90
29119,-0.44,-0.06,-0.94
29137,-0.40,-0.06,-0.97
29156,-0.37,-0.07,-0.95
29174,-0.39,-0.07,-0.92
29193,-0.42,-0.07,-0.91
29211,-0.41,-0.06,-0.92
29230,-0.36,-0.07,-0.92
29248,-0.36,-0.06,-0.93
29267,-0.37,-0.06,-0.96
29285,-0.37,-0.07,-0.97
29304,-0.39,-0.07,-0.93
29322,-0.40,-0.07,-0.88
29341,-0.40,-0.08,-0.88
29359,-0.38,-0.08,-0.93
29378,-0.39,-0.08,-0.96
29396,-0.42,-0.07,-0.92
29415,-0.45,-0.06,-0.87
29433,-0.48,-0.05,-0.88
29452,-0.56,-0.03,-0.92
29470,-0.66,-0.01,-0.96
29489,-0.75,-0.00,-0.97
29507,-0.83,0.01,-0.96
29526,-0.91,0.02,-0.96
29544,-1.00,0.02,-0.93
29563,-1.14,0.05,-0.92
29581,-1.31,0.09,-0.90
29600,-1.46,0.12,-0.84
29618,-1.60,0.16,-0.76
29637,-1.75,0.20,-0.73
29655,-1.89,0.25,-0.73
29674,-1.99,0.33,-0.71
29692,-2.04,0.42,-0.70
29711,-2.02,0.48,-0.66
29729,-1.95,0.56,-0.57
29748,-1.83,0.66,-0.36
29766,-1.70,0.71,-0.11
29785,-1.69,0.81,0.08
29803,-1.81,0.98,0.10
29822,-1.82,1.25,-0.02
29840,-1.45,1.45,-0.01
29859,-0.73,1.47,0.06
29877,-0.05,1.40,-0.12
29896,0.40,1.34,-0.48
29914,0.61,1.29,-0.80
29933,0.83,1.29,-0.84
29951,1.12,1.26,-0.92
29970,1.32,1.12,-1.15
29988,1.29,1.03,-1.41
30007,1.09,1.10,-1.47
30025,0.97,0.82,-1.27
30044,0.97,0.99,-1.44
30062,1.17,0.90,-1.64
30081,1.20,0.81,-1.92
30099,1.07,0.69,-2.00
30118,0.87,0.62,-1.81
30136,0.74,0.52,-1.42
30155,0.60,0.45,-1.14
30173,0.43,0.40,-1.06
30192,0.27,0.39,-1.16
30210,0.18,0.37,-1.30
30229,0.16,0.34,-1.39
30247,0.16,0.31,-1.38
30266,0.13,0.29,-1.26
30284,0.09,0.24,-1.09
30303,0.04,0.20,-1.04
30321,-0.01,0.17,-1.02
30340,-0.05,0.15,-1.00
30358,-0.07,0.15,-1.02
