AX,AY,AZ
0.14,-0.16,-0.96
0.17,-0.16,-0.95
0.20,-0.16,-0.96
0.21,-0.16,-0.96
0.20,-0.16,-0.94
0.15,-0.14,-0.92
0.15,-0.12,-0.95
0.25,-0.11,-1.01
0.37,-0.08,-1.07
0.50,-0.04,-1.13
0.69,-0.01,-1.24
0.94,0.02,-1.36
1.23,0.05,-1.49
1.48,0.07,-1.60
1.62,0.05,-1.56
1.55,0.06,-1.48
1.35,0.08,-1.40
1.17,0.08,-1.29
1.05,0.06,-1.20
0.93,0.04,-1.14
0.79,0.05,-1.17
0.64,0.12,-1.05
0.39,0.10,-0.93
0.06,0.08,-0.76
-0.34,0.04,-0.67
-0.75,0.06,-0.45
-1.14,0.08,-0.32
-1.57,0.06,-0.26
-2.10,0.06,-0.24
-2.66,0.06,-0.20
-3.10,0.10,-0.15
-3.16,0.13,0.03
-2.74,0.10,0.26
-1.99,0.07,0.36
-1.40,0.02,0.26
-1.14,0.03,0.03
-1.00,0.13,-0.24
-0.73,0.25,-0.52
-0.20,0.39,-0.84
0.57,0.57,-1.16
1.52,0.59,-1.57
2.54,0.46,-2.02
3.24,0.25,-2.28
3.41,0.03,-2.22
3.02,-0.06,-1.82
2.23,0.10,-1.67
1.85,0.08,-1.91
1.87,0.13,-1.88
2.02,0.12,-1.89
2.06,0.05,-1.71
1.82,0.10,-1.54
1.36,0.16,-1.29
0.91,0.06,-1.08
0.49,0.08,-0.80
0.17,0.02,-0.59
-0.04,0.05,-0.72
-0.24,0.11,-0.71
-0.52,0.10,-0.61
-0.92,0.16,-0.33
-1.41,0.25,-0.14
-2.02,0.29,-0.11
-2.68,0.27,-0.13
-3.24,0.26,-0.17
-3.49,0.27,-0.12
-3.23,0.31,0.04
-2.44,0.27,0.16
-1.58,0.18,0.00
-1.10,0.14,-0.23
-0.89,0.20,-0.42
-0.62,0.28,-0.62
-0.13,0.36,-0.80
0.46,0.36,-0.93
1.01,0.31,-1.16
1.51,0.31,-1.36
2.06,0.34,-1.72
2.58,0.26,-2.12
2.92,0.11,-2.37
2.92,-0.01,-2.32
2.56,-0.15,-2.13
1.86,-0.04,-1.55
1.18,-0.03,-1.21
0.90,-0.00,-1.40
1.08,-0.01,-1.70
1.27,-0.03,-1.63
1.30,-0.05,-1.40
1.19,-0.05,-1.12
0.86,-0.02,-0.96
0.44,-0.01,-0.87
0.04,-0.08,-0.81
-0.34,-0.05,-0.68
-0.67,0.04,-0.63
-0.87,-0.03,-0.39
-1.16,-0.04,-0.50
-1.47,-0.05,-0.30
-1.82,-0.03,-0.21
-2.22,-0.01,-0.18
-2.57,0.01,-0.18
-2.75,0.10,-0.10
-2.61,0.13,-0.02
-2.07,0.14,-0.05
-1.40,0.15,-0.19
-0.88,0.14,-0.41
-0.42,0.18,-0.63
0.06,0.32,-0.75
0.59,0.25,-0.89
1.12,0.19,-1.17
1.59,0.05,-1.31
1.86,-0.06,-1.47
1.94,-0.10,-1.57
1.88,-0.21,-1.63
1.71,-0.25,-1.44
1.36,-0.21,-1.28
1.06,-0.24,-1.28
0.93,-0.23,-1.29
0.84,-0.23,-1.26
0.64,-0.20,-1.17
0.41,-0.17,-1.08
0.24,-0.14,-1.06
0.15,-0.11,-1.09
0.10,-0.10,-1.10
0.06,-0.10,-1.08
0.04,-0.11,-1.04
-0.01,-0.14,-1.02
-0.08,-0.17,-0.96
-0.15,-0.20,-0.88
-0.17,-0.23,-0.81
-0.15,-0.26,-0.79
-0.11,-0.27,-0.81
-0.01,-0.28,-0.87
0.09,-0.29,-0.88
0.13,-0.27,-0.89
0.18,-0.26,-0.96
0.28,-0.28,-1.00
0.29,-0.29,-0.98
0.21,-0.28,-0.92
0.09,-0.27,-0.90
0.05,-0.26,-0.92
0.10,-0.25,-0.95
0.15,-0.24,-0.98
0.18,-0.24,-0.95
0.16,-0.23,-0.94
0.14,-0.22,-0.95
0.14,-0.21,-0.95
0.17,-0.22,-0.93
0.19,-0.22,-0.91
0.18,-0.21,-0.91
0.19,-0.21,-0.94
0.22,-0.22,-0.96
0.22,-0.23,-0.93
0.19,-0.23,-0.90
0.16,-0.25,-0.88
0.13,-0.25,-0.89
0.13,-0.24,-0.93
0.15,-0.24,-0.95
0.18,-0.23,-0.96
0.19,-0.23,-0.95
0.17,-0.23,-0.95
0.14,-0.23,-0.95
0.13,-0.23,-0.94
0.12,-0.23,-0.93
0.16,-0.24,-0.93
0.17,-0.25,-0.92
0.13,-0.24,-0.90
0.10,-0.24,-0.91
0.12,-0.24,-0.92
0.15,-0.24,-0.93
0.20,-0.24,-0.95
0.22,-0.25,-0.95
0.18,-0.25,-0.92
0.15,-0.24,-0.91
0.14,-0.24,-0.93
0.12,-0.24,-0.92
0.11,-0.24,-0.90
0.12,-0.23,-0.90
0.14,-0.23,-0.92
0.15,-0.23,-0.93
0.18,-0.22,-0.95
0.20,-0.22,-0.96
0.20,-0.22,-0.96
0.21,-0.22,-0.95
0.21,-0.23,-0.93
0.17,-0.23,-0.92
0.14,-0.23,-0.92
0.14,-0.23,-0.93
0.14,-0.23,-0.92
0.13,-0.23,-0.91
0.14,-0.23,-0.92
0.16,-0.24,-0.93
0.18,-0.23,-0.97
0.21,-0.21,-1.00
0.22,-0.20,-1.05
0.20,-0.21,-1.00
0.25,-0.22,-0.98
0.26,-0.23,-0.94
0.24,-0.22,-0.95
0.20,-0.20,-0.98
0.21,-0.20,-0.97
0.26,-0.19,-1.00
0.31,-0.18,-1.04
0.34,-0.15,-1.12
0.46,-0.12,-1.25
0.66,-0.09,-1.39
0.93,-0.06,-1.56
1.23,-0.01,-1.72
1.42,-0.04,-1.74
1.37,-0.05,-1.62
1.10,-0.06,-1.38
0.85,-0.06,-1.21
0.80,-0.18,-1.09
0.58,-0.19,-1.00
0.44,-0.23,-0.80
0.25,-0.27,-0.68
0.11,-0.39,-0.47
-0.14,-0.32,-0.50
-0.45,-0.27,-0.28
-0.77,-0.21,-0.08
-1.12,-0.18,-0.04
-1.50,-0.11,-0.06
-1.90,-0.07,0.03
-2.36,-0.04,0.05
-2.73,-0.03,-0.02
-2.79,0.09,-0.06
-2.45,0.15,0.03
-1.87,0.16,0.12
-1.39,0.16,0.01
-1.10,0.23,-0.12
-0.83,0.44,-0.37
-0.28,0.59,-0.77
0.58,0.72,-1.23
1.53,0.74,-1.64
2.48,0.64,-2.16
3.16,0.42,-2.40
3.43,0.23,-2.34
3.33,0.18,-2.16
2.98,0.05,-2.10
2.35,0.14,-1.92
1.79,0.15,-1.73
1.49,0.11,-1.65
1.45,0.05,-1.57
1.37,-0.03,-1.39
1.07,0.07,-1.10
0.58,0.05,-1.00
0.23,0.07,-0.81
-0.04,0.05,-0.69
-0.23,0.04,-0.76
-0.48,0.05,-0.70
-0.80,0.05,-0.60
-1.17,0.09,-0.34
-1.63,0.13,-0.13
-2.22,0.17,-0.11
-2.82,0.18,-0.18
-3.24,0.23,-0.23
-3.27,0.25,-0.17
-2.82,0.26,0.02
-2.03,0.20,0.07
-1.38,0.15,-0.12
-1.03,0.18,-0.31
-0.78,0.25,-0.52
-0.41,0.32,-0.70
0.17,0.47,-0.90
0.95,0.56,-1.19
1.89,0.55,-1.70
2.74,0.41,-2.12
3.23,0.20,-2.33
3.32,0.07,-2.32
3.03,0.07,-2.20
2.48,0.03,-1.99
1.91,0.07,-1.64
1.56,0.07,-1.55
1.50,0.05,-1.51
1.52,0.00,-1.45
1.37,0.04,-1.36
1.01,0.05,-1.04
0.61,0.07,-0.81
0.24,0.04,-0.68
-0.06,0.12,-0.75
-0.33,0.11,-0.59
-0.66,0.06,-0.58
-1.06,0.07,-0.35
-1.55,0.14,-0.26
-2.06,0.17,-0.29
-2.51,0.22,-0.37
-2.83,0.19,-0.35
-2.94,0.20,-0.25
-2.74,0.18,-0.10
-2.19,0.16,0.02
-1.60,0.10,-0.02
-1.25,0.09,-0.09
-1.10,0.13,-0.21
-0.88,0.22,-0.37
-0.45,0.31,-0.60
0.16,0.34,-0.86
0.77,0.38,-1.10
1.34,0.29,-1.35
1.77,0.26,-1.63
2.11,0.34,-1.92
2.48,0.39,-2.24
2.90,0.25,-2.52
3.15,0.17,-2.33
2.97,0.04,-2.11
2.42,0.03,-1.84
1.71,0.16,-1.76
1.14,0.17,-1.60
0.91,0.12,-1.43
0.92,0.13,-1.29
1.04,0.08,-1.15
0.99,0.10,-1.10
0.68,0.13,-0.88
0.15,0.07,-0.73
-0.39,0.18,-0.50
-0.88,0.21,-0.39
-1.23,0.04,-0.21
-1.52,0.15,-0.60
-1.64,0.15,-0.54
-1.65,0.11,-0.52
-1.64,0.04,-0.44
-1.73,-0.01,-0.24
-1.93,-0.10,-0.02
-2.17,-0.06,0.10
-2.24,-0.06,0.10
-2.00,-0.08,0.05
-1.54,-0.13,-0.03
-1.17,-0.15,-0.12
-1.02,-0.14,-0.18
-0.89,0.04,-0.33
-0.44,0.29,-0.71
0.32,0.35,-1.22
1.06,0.31,-1.68
1.72,0.12,-1.78
2.07,-0.04,-1.88
2.13,-0.09,-1.86
1.98,-0.14,-1.88
1.70,-0.17,-1.70
1.33,-0.23,-1.64
1.11,-0.26,-1.51
0.90,-0.30,-1.35
0.65,-0.28,-1.22
0.47,-0.26,-1.12
0.32,-0.23,-1.08
0.22,-0.21,-1.02
0.11,-0.21,-1.01
0.02,-0.19,-1.01
-0.01,-0.20,-1.03
-0.02,-0.22,-0.96
-0.08,-0.24,-0.85
-0.19,-0.26,-0.77
-0.31,-0.28,-0.72
-0.39,-0.30,-0.69
-0.44,-0.34,-0.66
-0.52,-0.35,-0.69
-0.47,-0.37,-0.65
-0.37,-0.38,-0.65
-0.25,-0.38,-0.71
-0.11,-0.37,-0.79
-0.01,-0.37,-0.85
0.08,-0.36,-0.91
0.15,-0.37,-0.93
0.15,-0.37,-0.91
0.15,-0.37,-0.91
0.13,-0.38,-0.87
0.08,-0.37,-0.88
0.07,-0.35,-0.93
0.11,-0.36,-0.94
0.14,-0.35,-0.90
0.19,-0.35,-0.92
0.19,-0.32,-0.99
0.15,-0.28,-1.03
0.17,-0.30,-1.00
0.17,-0.30,-0.95
0.14,-0.29,-0.93
0.11,-0.29,-0.94
0.13,-0.29,-0.95
0.16,-0.31,-0.94
0.13,-0.30,-0.94
0.10,-0.29,-0.95
0.11,-0.31,-0.95
0.13,-0.32,-0.95
0.10,-0.32,-0.95
0.07,-0.31,-0.95
0.06,-0.34,-0.90
0.07,-0.34,-0.92
0.08,-0.32,-0.95
0.08,-0.32,-0.96
0.10,-0.33,-0.93
0.10,-0.33,-0.91
0.07,-0.33,-0.91
0.04,-0.31,-0.93
0.07,-0.34,-0.91
0.07,-0.33,-0.90
0.04,-0.31,-0.90
0.02,-0.31,-0.89
0.03,-0.31,-0.91
0.07,-0.31,-0.92
0.10,-0.32,-0.91
0.10,-0.31,-0.90
0.07,-0.30,-0.91
0.08,-0.30,-0.91
0.11,-0.31,-0.90
0.10,-0.31,-0.90
0.08,-0.29,-0.92
0.10,-0.31,-0.91
0.10,-0.31,-0.91
0.10,-0.30,-0.92
0.11,-0.30,-0.92
0.11,-0.30,-0.93
0.12,-0.29,-0.95
0.16,-0.30,-0.96
0.14,-0.30,-0.94
0.08,-0.30,-0.92
0.06,-0.30,-0.91
0.08,-0.30,-0.92
0.10,-0.30,-0.93
0.08,-0.30,-0.92
0.10,-0.31,-0.90
0.11,-0.31,-0.91
0.09,-0.30,-0.92
0.06,-0.30,-0.92
0.05,-0.29,-0.94
0.10,-0.27,-1.00
0.23,-0.24,-1.10
0.44,-0.22,-1.27
0.62,-0.18,-1.47
0.79,-0.17,-1.62
0.91,-0.17,-1.67
0.87,-0.17,-1.60
0.78,-0.15,-1.61
0.77,-0.16,-1.51
0.84,-0.20,-1.36
0.87,-0.23,-1.26
0.77,-0.25,-1.04
0.46,-0.27,-0.82
0.12,-0.29,-0.69
-0.08,-0.36,-0.59
-0.28,-0.31,-0.63
-0.45,-0.33,-0.41
-0.67,-0.33,-0.21
-0.90,-0.30,-0.16
-1.11,-0.26,-0.16
-1.33,-0.23,-0.10
-1.56,-0.21,-0.03
-1.86,-0.19,0.00
-2.14,-0.18,-0.02
-2.26,-0.11,-0.03
-2.16,-0.07,0.04
-1.81,-0.05,0.06
-1.35,-0.05,-0.01
-1.04,-0.05,-0.04
-0.95,0.07,-0.13
-0.74,0.28,-0.43
-0.19,0.52,-0.91
0.65,0.74,-1.46
1.64,0.78,-2.03
2.63,0.60,-2.53
3.26,0.31,-2.72
3.43,0.14,-2.46
3.11,0.02,-2.17
2.34,0.08,-1.68
1.60,0.05,-1.61
1.38,0.02,-1.73
1.46,-0.03,-1.64
1.49,-0.04,-1.38
1.42,0.01,-1.15
1.22,-0.01,-1.14
0.82,0.02,-1.04
0.35,0.02,-0.84
-0.09,0.12,-0.71
-0.37,0.09,-0.39
-0.61,0.04,-0.44
-0.89,0.11,-0.34
-1.18,0.08,-0.25
-1.57,0.17,-0.45
-1.95,0.18,-0.51
-2.27,0.21,-0.43
-2.52,0.20,-0.27
-2.67,0.17,-0.12
-2.59,0.18,0.03
-2.24,0.13,0.18
-1.70,0.06,0.13
-1.29,-0.03,0.05
-1.13,-0.00,-0.12
-1.04,0.14,-0.31
-0.65,0.35,-0.85
0.09,0.49,-1.36
1.09,0.56,-1.89
2.12,0.51,-2.35
2.83,0.28,-2.87
3.19,0.03,-2.99
3.18,-0.25,-2.88
2.66,-0.16,-2.39
1.79,-0.06,-1.77
1.20,-0.09,-1.64
1.06,-0.14,-1.67
1.00,-0.16,-1.52
0.82,-0.21,-1.16
0.51,-0.21,-1.00
0.19,-0.17,-0.91
-0.10,-0.10,-0.89
-0.30,-0.09,-0.76
-0.44,0.00,-0.72
-0.59,-0.00,-0.45
-0.87,-0.09,-0.40
-1.28,-0.04,-0.19
-1.75,0.03,-0.19
-2.16,0.06,-0.30
-2.43,0.08,-0.37
-2.47,0.11,-0.33
-2.30,0.11,-0.13
-1.93,0.04,0.03
-1.56,0.05,0.01
-1.29,0.04,0.01
-1.08,0.15,-0.07
-0.70,0.28,-0.31
-0.04,0.42,-0.82
0.71,0.49,-1.23
1.58,0.36,-1.61
2.35,0.21,-1.92
2.78,0.02,-2.21
2.92,-0.22,-2.31
2.71,-0.13,-2.21
2.22,-0.07,-1.96
1.78,-0.11,-1.88
1.57,-0.12,-1.76
1.40,-0.13,-1.57
1.22,-0.14,-1.39
0.99,-0.13,-1.23
0.69,-0.09,-1.11
0.41,-0.06,-1.05
0.18,-0.09,-0.99
-0.01,-0.07,-0.84
-0.07,-0.06,-0.72
-0.10,-0.05,-0.79
-0.16,-0.20,-0.58
-0.45,-0.14,-0.75
-0.77,-0.15,-0.51
-1.10,-0.17,-0.37
-1.44,-0.13,-0.35
-1.70,-0.16,-0.35
-1.81,-0.19,-0.32
-1.77,-0.21,-0.27
-1.62,-0.25,-0.19
-1.47,-0.26,-0.12
-1.40,-0.24,-0.11
-1.40,-0.22,-0.17
-1.39,-0.17,-0.21
-1.30,-0.13,-0.20
-1.15,-0.07,-0.20
-0.95,0.03,-0.26
-0.66,0.32,-0.39
-0.21,0.47,-0.64
0.49,0.64,-1.25
1.42,0.63,-1.89
2.39,0.55,-2.40
2.94,0.07,-2.73
2.98,-0.12,-2.08
2.21,-0.25,-1.26
1.11,-0.18,-0.95
0.37,-0.12,-1.12
0.10,-0.11,-1.40
0.25,-0.15,-1.41
0.59,-0.25,-1.19
0.74,-0.28,-1.00
0.57,-0.23,-1.00
0.29,-0.15,-1.11
0.09,-0.12,-1.14
0.03,-0.12,-1.10
0.04,-0.14,-1.02
0.04,-0.17,-0.97
-0.01,-0.18,-0.97
-0.07,-0.19,-0.95
-0.16,-0.22,-0.91
-0.21,-0.25,-0.84
-0.24,-0.27,-0.81
-0.23,-0.28,-0.80
-0.17,-0.28,-0.82
-0.07,-0.29,-0.86
0.02,-0.29,-0.89
0.07,-0.30,-0.89
0.09,-0.29,-0.90
0.12,-0.29,-0.92
0.14,-0.30,-0.94
0.13,-0.29,-0.92
0.12,-0.29,-0.91
0.11,-0.28,-0.93
0.09,-0.28,-0.96
0.07,-0.27,-0.94
0.05,-0.26,-0.93
0.07,-0.25,-0.94
0.12,-0.25,-0.97
0.14,-0.24,-0.98
0.14,-0.24,-0.98
0.12,-0.24,-0.98
0.09,-0.24,-0.96
0.05,-0.24,-0.94
0.04,-0.24,-0.94
0.07,-0.24,-0.95
0.10,-0.25,-0.96
0.10,-0.26,-0.95
0.07,-0.26,-0.92
0.06,-0.26,-0.91
0.05,-0.27,-0.91
0.05,-0.25,-0.94
0.08,-0.25,-0.94
0.07,-0.26,-0.94
0.04,-0.26,-0.92
0.03,-0.26,-0.93
0.04,-0.26,-0.92
0.06,-0.27,-0.91
0.06,-0.26,-0.91
0.06,-0.26,-0.93
0.05,-0.26,-0.93
0.04,-0.25,-0.92
0.05,-0.25,-0.93
0.07,-0.25,-0.95
0.09,-0.25,-0.95
0.07,-0.24,-0.94
0.07,-0.24,-0.93
0.08,-0.24,-0.93
0.09,-0.24,-0.93
0.11,-0.21,-0.96
0.12,-0.22,-0.96
0.11,-0.24,-0.94
0.12,-0.23,-0.95
0.13,-0.22,-0.98
0.13,-0.23,-0.96
0.12,-0.20,-0.96
0.12,-0.22,-0.95
0.11,-0.23,-0.95
0.10,-0.24,-0.95
0.08,-0.24,-0.94
0.08,-0.23,-0.93
0.06,-0.22,-0.94
0.05,-0.22,-0.95
0.07,-0.22,-0.97
0.09,-0.23,-0.95
0.11,-0.22,-0.95
0.10,-0.20,-0.98
0.09,-0.22,-0.96
0.08,-0.22,-0.96
0.09,-0.22,-0.94
0.08,-0.21,-0.94
0.07,-0.21,-0.94
0.07,-0.20,-0.96
0.06,-0.18,-1.00
0.09,-0.16,-1.05
0.18,-0.09,-1.17
0.37,-0.03,-1.33
0.66,0.00,-1.62
0.99,0.05,-1.92
1.27,0.08,-2.01
1.44,0.07,-1.95
1.38,0.09,-1.84
1.13,0.10,-1.56
0.84,0.09,-1.33
0.64,0.06,-1.26
0.53,0.08,-1.27
0.28,0.06,-1.09
0.12,-0.06,-0.76
-0.04,-0.03,-0.54
-0.12,-0.11,-0.19
-0.34,-0.19,-0.17
-0.69,-0.15,0.11
-1.12,-0.09,0.29
-1.59,-0.04,0.36
-2.06,-0.04,0.25
-2.54,-0.04,0.17
-2.92,-0.00,0.17
-3.06,0.06,0.27
-2.86,0.14,0.38
-2.27,0.17,0.46
-1.60,0.14,0.34
-1.24,0.17,0.18
-1.05,0.32,-0.02
-0.65,0.60,-0.42
0.14,0.84,-1.09
1.21,0.96,-1.94
2.32,0.82,-2.63
3.13,0.53,-3.11
3.48,0.22,-3.36
3.24,0.07,-3.02
2.40,0.05,-2.35
1.54,0.12,-1.84
1.10,0.13,-1.76
1.16,0.07,-1.80
1.41,0.01,-1.71
1.33,0.00,-1.54
0.97,0.09,-1.40
0.65,0.09,-1.31
0.51,0.01,-1.10
0.32,-0.04,-1.03
0.02,-0.01,-0.71
-0.30,0.04,-0.45
-0.57,0.00,-0.27
-0.79,-0.25,-0.13
-1.15,0.01,-0.43
-1.54,0.01,-0.24
-1.97,0.04,-0.08
-2.29,0.03,-0.03
-2.50,0.05,-0.06
-2.48,0.03,0.02
-2.22,0.03,0.14
-1.83,-0.03,0.17
-1.54,-0.07,0.06
-1.44,-0.07,0.01
-1.40,0.00,-0.02
-1.19,0.14,-0.14
-0.66,0.46,-0.51
0.14,0.57,-0.99
1.19,0.74,-1.72
2.30,0.71,-2.40
3.09,0.49,-2.94
3.53,0.23,-3.26
3.35,-0.16,-2.96
2.40,-0.04,-2.01
1.29,0.01,-1.40
0.75,-0.02,-1.48
0.79,-0.06,-1.75
1.03,-0.09,-1.77
1.14,-0.12,-1.45
0.98,-0.11,-1.17
0.75,-0.17,-0.98
0.43,-0.12,-1.14
0.16,-0.08,-0.94
-0.09,-0.08,-0.70
-0.30,-0.07,-0.52
-0.44,-0.32,-0.16
-0.71,-0.11,-0.51
-1.03,-0.10,-0.28
-1.39,-0.07,-0.12
-1.77,-0.02,-0.20
-2.18,0.01,-0.24
-2.46,0.04,-0.23
-2.53,0.03,-0.14
-2.28,0.06,-0.02
-1.78,0.02,0.04
-1.33,-0.03,-0.00
-1.08,-0.04,-0.06
-0.91,0.01,-0.19
-0.66,0.08,-0.41
-0.19,0.21,-0.74
0.44,0.32,-1.12
1.25,0.36,-1.57
2.16,0.32,-2.09
2.89,0.23,-2.42
3.32,0.01,-2.50
3.26,-0.21,-2.47
2.57,-0.18,-1.89
1.62,-0.11,-1.60
1.19,-0.10,-1.64
1.16,-0.14,-1.77
1.23,-0.16,-1.59
1.17,-0.13,-1.33
1.00,-0.08,-1.21
0.83,0.01,-1.24
0.61,0.06,-1.21
0.35,-0.04,-1.01
0.04,-0.00,-0.78
-0.20,-0.04,-0.58
-0.34,-0.30,-0.47
-0.57,-0.06,-0.72
-0.82,-0.05,-0.48
-1.15,-0.03,-0.20
-1.54,0.03,-0.09
-1.94,0.07,-0.10
-2.32,0.10,-0.20
-2.61,0.15,-0.16
-2.70,0.15,-0.09
-2.49,0.15,0.06
-2.00,0.07,0.14
-1.53,0.03,0.03
-1.28,0.04,-0.05
-1.13,0.13,-0.15
-0.82,0.27,-0.37
-0.25,0.40,-0.64
0.46,0.48,-0.98
1.16,0.45,-1.38
1.89,0.40,-1.77
2.35,0.26,-2.24
2.57,0.05,-2.38
2.49,-0.21,-2.27
1.93,-0.22,-1.80
1.09,-0.14,-1.28
0.55,-0.14,-1.27
0.48,-0.15,-1.44
0.66,-0.20,-1.54
0.74,-0.23,-1.40
0.58,-0.21,-1.19
0.35,-0.17,-1.07
0.17,-0.13,-1.05
0.06,-0.13,-1.06
-0.01,-0.15,-1.05
-0.08,-0.19,-0.99
-0.14,-0.24,-0.89
-0.20,-0.26,-0.76
-0.26,-0.31,-0.68
-0.30,-0.33,-0.65
-0.29,-0.35,-0.66
-0.25,-0.36,-0.67
-0.19,-0.36,-0.68
-0.08,-0.33,-0.76
0.08,-0.32,-0.86
0.23,-0.33,-0.93
0.26,-0.34,-0.93
0.20,-0.33,-0.91
0.15,-0.33,-0.90
0.13,-0.34,-0.92
0.14,-0.34,-0.93
0.13,-0.34,-0.90
0.12,-0.34,-0.84
0.08,-0.33,-0.90
0.07,-0.30,-0.95
0.14,-0.28,-0.98
0.23,-0.27,-1.00
0.27,-0.27,-1.01
0.21,-0.26,-1.01
0.12,-0.26,-1.02
0.09,-0.26,-0.97
0.08,-0.27,-0.94
0.10,-0.27,-0.94
0.12,-0.29,-0.92
0.10,-0.29,-0.92
0.08,-0.28,-0.94
0.09,-0.28,-0.96
0.14,-0.29,-0.95
0.12,-0.28,-0.95
0.07,-0.27,-0.96
0.07,-0.27,-0.97
0.11,-0.29,-0.94
0.10,-0.29,-0.94
0.07,-0.28,-0.95
0.08,-0.29,-0.93
0.08,-0.30,-0.90
0.08,-0.30,-0.91
0.10,-0.31,-0.90
0.11,-0.30,-0.91
0.10,-0.29,-0.92
0.10,-0.29,-0.91
0.10,-0.30,-0.91
0.09,-0.29,-0.92
0.08,-0.28,-0.92
0.09,-0.28,-0.91
0.09,-0.28,-0.90
0.07,-0.27,-0.91
0.08,-0.28,-0.92
0.09,-0.26,-0.95
0.11,-0.26,-0.95
0.11,-0.26,-0.94
0.11,-0.27,-0.93
0.11,-0.26,-0.93
0.11,-0.26,-0.95
0.12,-0.26,-0.95
0.13,-0.26,-0.94
0.15,-0.26,-0.94
0.16,-0.27,-0.95
0.15,-0.27,-0.94
0.13,-0.27,-0.93
0.14,-0.27,-0.91
0.14,-0.27,-0.92
0.13,-0.27,-0.92
0.15,-0.27,-0.93
0.17,-0.27,-0.93
0.16,-0.26,-0.92
0.14,-0.25,-0.93
0.13,-0.26,-0.93
0.15,-0.27,-0.92
0.15,-0.25,-0.92
0.16,-0.25,-0.93
0.19,-0.25,-0.96
0.22,-0.24,-0.97
0.21,-0.23,-0.94
0.19,-0.21,-0.94
0.20,-0.19,-0.99
0.28,-0.18,-1.07
0.42,-0.17,-1.19
0.59,-0.16,-1.29
0.75,-0.15,-1.39
0.93,-0.12,-1.55
1.14,-0.11,-1.65
1.27,-0.12,-1.63
1.24,-0.14,-1.54
1.13,-0.14,-1.44
0.99,-0.09,-1.40
0.89,-0.10,-1.36
0.73,-0.05,-1.24
0.43,-0.05,-1.01
0.14,-0.19,-0.87
-0.12,-0.15,-0.72
-0.34,-0.12,-0.60
-0.43,-0.30,-0.29
-0.66,-0.19,-0.58
-0.95,-0.13,-0.32
-1.29,-0.09,-0.10
-1.70,0.00,-0.04
-2.10,0.05,-0.06
-2.43,0.10,-0.07
-2.73,0.12,-0.13
-2.88,0.21,-0.13
-2.68,0.28,-0.05
-2.15,0.27,0.17
-1.50,0.21,0.20
-1.11,0.17,0.14
-0.94,0.24,-0.00
-0.76,0.37,-0.36
-0.31,0.58,-0.80
0.46,0.82,-1.27
1.51,0.90,-1.93
2.60,0.86,-2.37
3.42,0.52,-2.88
3.82,0.08,-3.02
3.49,-0.07,-2.66
2.54,0.03,-2.09
1.63,0.08,-1.93
1.21,0.09,-1.77
1.15,-0.01,-1.86
1.41,-0.14,-1.77
1.37,-0.14,-1.49
1.01,-0.04,-1.34
0.59,0.02,-1.19
0.31,-0.06,-1.11
0.08,-0.07,-0.92
-0.04,-0.19,-0.68
-0.20,-0.09,-0.64
-0.41,-0.07,-0.40
-0.76,-0.00,-0.23
-1.20,0.03,-0.05
-1.73,0.07,-0.06
-2.37,0.12,-0.15
-2.94,0.22,-0.24
-3.22,0.29,-0.29
-3.00,0.29,-0.08
-2.33,0.24,0.17
-1.57,0.16,0.21
-1.13,0.09,0.11
-1.02,0.09,-0.04
-1.02,0.17,-0.16
-0.79,0.33,-0.44
-0.13,0.50,-0.84
0.78,0.59,-1.20
1.78,0.63,-1.75
2.70,0.55,-2.23
3.33,0.34,-2.65
3.65,0.08,-2.74
3.43,-0.10,-2.43
2.55,-0.07,-1.83
1.64,-0.08,-1.67
1.17,0.00,-1.60
1.08,-0.02,-1.58
1.26,-0.13,-1.57
1.32,-0.16,-1.41
1.04,-0.11,-1.08
0.54,-0.10,-1.06
0.20,-0.03,-0.90
-0.04,0.00,-0.84
-0.15,-0.09,-0.61
-0.33,-0.11,-0.66
-0.59,-0.10,-0.42
-0.95,-0.09,-0.22
-1.40,-0.07,-0.14
-1.85,-0.02,-0.17
-2.24,0.05,-0.33
-2.57,0.07,-0.43
-2.66,0.10,-0.39
-2.37,0.12,-0.21
-1.74,0.06,-0.04
-1.13,-0.03,-0.04
-0.75,-0.08,-0.12
-0.59,-0.10,-0.19
-0.50,-0.06,-0.26
-0.28,0.08,-0.51
0.22,0.18,-0.87
0.81,0.28,-1.26
1.48,0.35,-1.64
2.13,0.40,-2.11
2.60,0.38,-2.43
2.98,0.20,-2.78
3.09,0.19,-2.61
2.81,0.12,-2.10
2.22,0.09,-1.72
1.67,0.11,-1.64
1.28,0.13,-1.76
1.06,0.14,-1.67
0.91,0.13,-1.47
0.80,0.09,-1.21
0.73,0.06,-0.99
0.45,0.06,-0.95
0.18,0.03,-0.76
-0.15,0.07,-0.66
-0.34,-0.12,-0.41
-0.57,0.02,-0.72
-0.79,0.01,-0.50
-1.02,-0.02,-0.33
-1.26,-0.01,-0.23
-1.51,-0.02,-0.30
-1.80,0.04,-0.31
-2.08,0.01,-0.22
-2.32,-0.00,-0.17
-2.42,0.01,-0.15
-2.32,0.02,-0.02
-2.00,-0.04,0.09
-1.56,-0.08,-0.01
-1.22,-0.08,-0.10
-1.03,-0.04,-0.14
-0.81,0.08,-0.28
-0.43,0.23,-0.55
0.16,0.38,-0.89
0.82,0.41,-1.27
