timestamp,AX,AY,AZ
9953,-1.58,-0.10,-0.95
9971,-1.60,-0.12,-0.91
9990,-1.45,-0.16,-0.77
10008,-1.25,-0.20,-0.70
10027,-1.12,-0.21,-0.65
10045,-1.04,-0.20,-0.57
10064,-0.93,-0.18,-0.50
10082,-0.75,-0.15,-0.50
10101,-0.54,-0.11,-0.61
10119,-0.38,-0.07,-0.68
10138,-0.30,-0.03,-0.72
10156,-0.09,-0.00,-0.64
10175,0.33,0.02,-0.64
10193,0.67,0.03,-0.84
10212,0.89,0.03,-1.12
10230,1.04,0.02,-1.25
10249,1.15,-0.01,-1.20
10267,1.12,-0.05,-1.14
10286,1.05,-0.07,-1.10
10304,0.96,-0.08,-1.09
10323,0.82,-0.08,-1.09
10341,0.73,-0.07,-1.12
10360,0.74,-0.07,-1.07
10378,0.69,-0.05,-1.08
10397,0.56,-0.03,-1.11
10415,0.48,-0.02,-1.09
10434,0.44,-0.03,-1.06
10452,0.38,-0.03,-1.04
10471,0.30,-0.04,-1.01
10489,0.23,-0.05,-0.97
10508,0.16,-0.06,-0.97
10526,0.12,-0.07,-0.96
10545,0.10,-0.08,-0.97
10563,0.13,-0.10,-0.98
10582,0.16,-0.12,-0.95
10600,0.13,-0.12,-0.93
10619,0.11,-0.12,-0.96
10637,0.14,-0.13,-0.97
10656,0.16,-0.13,-0.95
10674,0.16,-0.13,-0.94
10693,0.15,-0.14,-0.94
10711,0.14,-0.14,-0.91
10730,0.15,-0.16,-0.89
10748,0.13,-0.15,-0.90
10767,0.14,-0.14,-0.93
10785,0.16,-0.13,-0.96
10804,0.16,-0.11,-0.99
10822,0.17,-0.10,-1.00
10841,0.17,-0.09,-0.97
10859,0.16,-0.09,-0.96
10878,0.16,-0.09,-0.96
10896,0.19,-0.09,-0.95
10915,0.19,-0.09,-0.95
10933,0.18,-0.07,-0.98
10952,0.20,-0.07,-0.98
10970,0.23,-0.07,-0.96
10989,0.21,-0.07,-0.99
11007,0.21,-0.07,-1.00
11026,0.19,-0.08,-0.97
11044,0.20,-0.09,-0.96
11063,0.20,-0.09,-0.96
11081,0.18,-0.09,-0.96
11100,0.19,-0.10,-0.93
11118,0.18,-0.10,-0.93
11137,0.19,-0.09,-0.98
11155,0.21,-0.10,-0.98
11174,0.22,-0.11,-0.97
11192,0.19,-0.10,-0.97
11211,0.19,-0.11,-0.98
11229,0.19,-0.12,-0.96
11248,0.16,-0.12,-0.93
11266,0.15,-0.12,-0.95
11285,0.18,-0.12,-0.96
11303,0.15,-0.11,-0.97
11322,0.15,-0.10,-0.97
11340,0.17,-0.11,-0.95
11359,0.17,-0.11,-0.95
11377,0.18,-0.11,-0.96
11396,0.19,-0.11,-0.94
11414,0.17,-0.11,-0.93
11433,0.15,-0.11,-0.95
11451,0.17,-0.11,-0.95
11470,0.15,-0.09,-0.96
11488,0.16,-0.09,-0.96
11507,0.18,-0.09,-0.96
11525,0.16,-0.08,-0.95
11544,0.15,-0.08,-0.95
11562,0.16,-0.09,-0.95
11581,0.17,-0.09,-0.96
11599,0.19,-0.09,-0.97
11618,0.18,-0.09,-0.95
11636,0.17,-0.09,-0.95
11655,0.17,-0.10,-0.95
11673,0.18,-0.10,-0.93
11692,0.18,-0.10,-0.94
11710,0.18,-0.10,-0.93
11729,0.19,-0.10,-0.92
11747,0.17,-0.10,-0.97
11766,0.19,-0.10,-0.98
11784,0.19,-0.09,-0.95
11803,0.18,-0.10,-0.94
11821,0.17,-0.09,-0.96
11840,0.19,-0.09,-0.97
11858,0.20,-0.10,-0.95
11877,0.21,-0.11,-0.94
11895,0.21,-0.11,-0.97
11914,0.21,-0.11,-0.96
11932,0.18,-0.10,-0.95
11951,0.17,-0.10,-0.95
11969,0.17,-0.10,-0.95
11988,0.17,-0.09,-0.96
12006,0.15,-0.09,-0.97
12025,0.16,-0.09,-0.98
12043,0.18,-0.09,-0.97
12062,0.16,-0.09,-0.95
12080,0.14,-0.08,-0.96
12099,0.16,-0.07,-0.97
12117,0.19,-0.07,-0.97
12136,0.18,-0.07,-0.96
12154,0.17,-0.05,-0.94
12173,0.21,-0.03,-0.98
12191,0.30,-0.01,-1.00
