AX,AY,AZ
-0.25,-0.23,-0.89
-0.26,-0.23,-0.89
-0.25,-0.22,-0.87
-0.24,-0.21,-0.89
-0.24,-0.20,-0.97
-0.24,-0.18,-1.00
-0.22,-0.18,-0.96
-0.23,-0.17,-1.00
-0.24,-0.17,-1.04
-0.24,-0.18,-1.03
-0.24,-0.18,-0.98
-0.27,-0.19,-0.95
-0.26,-0.19,-0.95
-0.26,-0.19,-1.01
-0.25,-0.20,-1.01
-0.24,-0.21,-0.93
-0.25,-0.21,-0.87
-0.27,-0.21,-0.86
-0.27,-0.21,-0.86
-0.23,-0.22,-0.86
-0.22,-0.21,-0.88
-0.25,-0.21,-0.93
-0.27,-0.20,-0.93
-0.26,-0.21,-0.90
-0.24,-0.21,-0.90
-0.23,-0.20,-0.97
-0.23,-0.20,-0.99
-0.24,-0.19,-0.96
-0.24,-0.19,-0.93
-0.24,-0.19,-0.93
-0.22,-0.19,-0.94
-0.17,-0.19,-0.94
-0.14,-0.19,-0.97
-0.16,-0.19,-0.99
-0.23,-0.19,-0.97
-0.29,-0.19,-0.93
-0.29,-0.18,-0.90
-0.27,-0.18,-0.91
-0.25,-0.19,-0.91
-0.26,-0.19,-0.91
-0.27,-0.18,-0.93
-0.24,-0.17,-0.95
-0.22,-0.18,-0.97
-0.22,-0.18,-0.99
-0.25,-0.17,-0.99
-0.27,-0.18,-0.95
-0.27,-0.17,-0.93
-0.26,-0.18,-0.90
-0.26,-0.18,-0.88
-0.25,-0.18,-0.87
-0.27,-0.18,-0.89
-0.30,-0.17,-0.92
-0.33,-0.17,-0.92
-0.34,-0.17,-0.91
-0.36,-0.17,-0.92
-0.39,-0.17,-0.94
-0.42,-0.16,-0.96
-0.44,-0.16,-0.92
-0.49,-0.15,-0.87
-0.56,-0.15,-0.85
-0.63,-0.13,-0.86
-0.67,-0.12,-0.89
-0.68,-0.12,-0.90
-0.68,-0.11,-0.91
-0.71,-0.10,-0.94
-0.76,-0.09,-0.97
-0.79,-0.07,-0.98
-0.79,-0.04,-0.94
-0.78,-0.03,-0.88
-0.80,-0.00,-0.90
-0.85,0.03,-0.99
-0.90,0.05,-1.06
-0.92,0.08,-1.04
-0.88,0.10,-0.99
-0.83,0.13,-0.94
-0.83,0.16,-0.92
-0.94,0.19,-0.94
-1.08,0.27,-0.98
-1.15,0.34,-0.92
-1.10,0.40,-0.81
-0.98,0.48,-0.74
-0.86,0.51,-0.72
-0.81,0.55,-0.77
-0.79,0.59,-0.74
-0.67,0.63,-0.65
-0.51,0.61,-0.56
-0.46,0.57,-0.55
-0.46,0.58,-0.63
-0.31,0.61,-0.69
0.08,0.64,-0.73
0.54,0.57,-0.72
0.80,0.47,-0.74
0.81,0.51,-0.80
0.69,0.77,-0.85
0.64,0.68,-0.81
0.85,0.74,-1.06
1.30,0.65,-1.34
1.67,0.64,-1.74
1.91,0.56,-2.01
1.90,0.46,-2.01
1.69,0.34,-1.70
1.38,0.23,-1.33
1.10,0.17,-1.12
0.96,0.13,-1.08
0.94,0.09,-1.12
0.90,0.06,-1.07
0.71,0.03,-0.92
0.48,0.05,-0.86
0.33,0.05,-0.86
0.28,0.04,-0.88
0.28,0.02,-0.87
0.23,0.01,-0.85
0.16,-0.00,-0.85
0.11,-0.01,-0.92
0.11,-0.02,-1.04
0.11,-0.04,-1.09
0.07,-0.06,-1.09
0.01,-0.05,-1.10
-0.02,-0.07,-1.12
-0.03,-0.05,-1.13
-0.02,-0.04,-1.15
-0.01,-0.04,-1.13
-0.02,-0.05,-1.10
-0.06,-0.05,-1.08
-0.09,-0.05,-1.09
-0.09,-0.06,-1.08
-0.07,-0.07,-1.01
-0.08,-0.08,-0.94
-0.05,-0.09,-0.91
0.02,-0.10,-0.91
0.08,-0.11,-0.89
0.07,-0.11,-0.84
0.03,-0.10,-0.83
0.01,-0.10,-0.87
0.05,-0.09,-0.93
0.08,-0.09,-0.95
0.08,-0.09,-0.96
0.07,-0.08,-0.97
0.08,-0.07,-0.96
0.10,-0.06,-0.97
0.13,-0.07,-1.00
0.15,-0.07,-1.05
0.14,-0.07,-1.05
0.09,-0.07,-1.02
0.05,-0.07,-0.99
0.04,-0.07,-0.96
0.04,-0.06,-0.95
0.07,-0.08,-0.93
0.09,-0.08,-0.90
0.06,-0.08,-0.96
0.03,-0.06,-1.02
0.02,-0.07,-0.99
0.01,-0.06,-0.97
0.01,-0.07,-0.97
0.02,-0.08,-0.99
0.02,-0.07,-1.00
-0.01,-0.08,-0.97
-0.03,-0.07,-0.94
0.01,-0.06,-0.94
0.06,-0.08,-0.90
0.10,-0.07,-0.92
0.13,-0.07,-0.95
0.15,-0.07,-0.94
0.15,-0.05,-0.97
0.18,-0.06,-0.98
0.21,-0.05,-1.03
0.26,-0.04,-1.05
0.27,-0.04,-1.01
0.24,-0.03,-0.97
0.23,-0.00,-1.00
0.28,0.00,-1.04
0.35,0.02,-1.10
0.42,0.05,-1.14
0.50,0.06,-1.14
0.58,0.08,-1.15
0.66,0.10,-1.16
0.72,0.12,-1.19
0.78,0.16,-1.28
0.89,0.19,-1.35
1.04,0.22,-1.40
1.16,0.24,-1.39
1.23,0.28,-1.37
1.24,0.31,-1.32
1.22,0.37,-1.28
1.14,0.39,-1.19
1.02,0.44,-1.11
0.94,0.48,-1.06
0.91,0.49,-1.05
0.88,0.53,-1.01
0.87,0.57,-0.93
0.85,0.60,-0.86
0.66,0.64,-0.87
0.41,0.68,-0.84
0.28,0.66,-0.70
0.24,0.62,-0.56
0.12,0.59,-0.50
-0.04,0.60,-0.55
-0.11,0.59,-0.62
-0.12,0.58,-0.70
-0.17,0.57,-0.68
-0.30,0.55,-0.66
-0.49,0.54,-0.70
-0.69,0.51,-0.76
-0.76,0.49,-0.71
-0.75,0.46,-0.66
-0.81,0.61,-0.81
-0.91,0.41,-0.91
-1.09,0.46,-1.02
-1.21,0.46,-1.14
-1.25,0.30,-1.18
-1.32,0.31,-1.05
-1.37,0.25,-0.97
-1.38,0.23,-1.04
-1.31,0.21,-1.07
-1.22,0.13,-1.03
-1.19,0.12,-1.02
-1.12,0.07,-1.00
-1.02,0.02,-0.95
-0.89,-0.02,-0.96
-0.74,-0.05,-0.96
-0.62,-0.08,-0.93
-0.56,-0.11,-0.87
-0.57,-0.11,-0.82
-0.54,-0.12,-0.81
-0.45,-0.14,-0.82
-0.36,-0.16,-0.86
-0.32,-0.16,-0.89
-0.32,-0.15,-0.92
-0.28,-0.16,-0.88
-0.22,-0.16,-0.87
-0.17,-0.15,-0.91
-0.10,-0.15,-0.95
-0.06,-0.15,-0.94
-0.10,-0.15,-0.96
-0.19,-0.13,-1.02
-0.22,-0.13,-0.99
-0.20,-0.13,-0.94
-0.18,-0.13,-0.96
-0.20,-0.13,-1.01
-0.22,-0.12,-1.04
-0.23,-0.12,-1.04
-0.21,-0.12,-1.04
-0.19,-0.13,-1.02
-0.17,-0.13,-1.00
-0.17,-0.14,-0.97
-0.20,-0.14,-0.96
-0.20,-0.15,-0.93
-0.20,-0.15,-0.90
-0.23,-0.16,-0.89
-0.26,-0.16,-0.91
-0.28,-0.16,-0.92
-0.27,-0.16,-0.92
-0.22,-0.16,-0.91
-0.16,-0.17,-0.91
-0.15,-0.17,-0.93
-0.18,-0.17,-0.93
-0.22,-0.16,-0.90
-0.23,-0.16,-0.89
-0.22,-0.16,-0.90
-0.22,-0.17,-0.89
-0.26,-0.15,-0.90
-0.26,-0.15,-0.91
-0.23,-0.15,-0.93
-0.19,-0.15,-0.94
-0.19,-0.14,-0.95
-0.24,-0.14,-0.97
-0.29,-0.13,-0.97
-0.31,-0.12,-0.98
-0.29,-0.12,-0.97
-0.27,-0.12,-0.95
-0.26,-0.12,-0.94
-0.26,-0.12,-0.97
-0.25,-0.12,-1.01
-0.24,-0.12,-1.01
-0.23,-0.13,-0.98
-0.24,-0.13,-0.97
-0.26,-0.13,-0.97
-0.27,-0.13,-0.96
-0.29,-0.13,-0.91
-0.31,-0.14,-0.90
-0.31,-0.13,-0.95
-0.32,-0.13,-0.97
-0.33,-0.13,-0.95
-0.32,-0.12,-0.94
-0.31,-0.12,-0.96
-0.34,-0.13,-0.97
-0.40,-0.12,-0.95
-0.47,-0.11,-0.92
-0.52,-0.10,-0.93
-0.57,-0.09,-0.95
-0.61,-0.08,-0.97
-0.68,-0.06,-0.98
-0.76,-0.04,-1.01
-0.85,-0.02,-1.05
-0.95,0.01,-1.11
-1.06,0.05,-1.18
-1.06,0.08,-1.23
-0.94,0.08,-1.15
-0.77,0.07,-0.97
-0.65,0.07,-0.84
-0.67,0.07,-0.86
-0.76,0.10,-0.97
-0.81,0.13,-1.00
-0.83,0.15,-0.95
-0.87,0.17,-0.93
-0.97,0.19,-0.93
-1.06,0.25,-0.94
-1.06,0.32,-0.88
-0.98,0.35,-0.83
-0.94,0.38,-0.80
-0.97,0.44,-0.78
-0.94,0.50,-0.72
-0.81,0.53,-0.61
-0.67,0.56,-0.53
-0.58,0.60,-0.56
-0.48,0.68,-0.65
-0.22,0.72,-0.61
0.16,0.70,-0.46
0.49,0.68,-0.41
0.81,0.65,-0.45
1.11,0.63,-0.60
1.36,0.58,-0.90
1.54,0.45,-1.26
1.54,0.58,-1.46
1.62,0.54,-1.73
1.70,0.51,-1.84
1.72,0.43,-1.72
1.62,0.35,-1.41
1.45,0.30,-1.23
1.37,0.22,-1.17
1.28,0.15,-1.14
1.12,0.10,-1.07
0.89,0.06,-0.96
0.64,0.05,-0.84
0.47,0.02,-0.71
0.36,-0.00,-0.63
0.31,-0.01,-0.69
0.27,-0.02,-0.85
0.24,-0.05,-1.00
0.20,-0.06,-1.03
0.15,-0.09,-0.97
0.13,-0.10,-0.92
0.17,-0.11,-0.95
0.24,-0.13,-1.03
0.25,-0.13,-1.12
0.18,-0.13,-1.19
0.07,-0.11,-1.18
0.02,-0.11,-1.13
0.02,-0.10,-1.11
0.03,-0.11,-1.10
0.04,-0.11,-1.04
0.06,-0.12,-0.97
0.05,-0.13,-0.94
0.06,-0.13,-0.94
0.06,-0.14,-0.93
0.07,-0.13,-0.93
0.09,-0.13,-0.93
0.10,-0.13,-0.93
0.10,-0.12,-0.95
0.11,-0.13,-0.94
0.13,-0.13,-0.90
0.11,-0.14,-0.86
0.09,-0.14,-0.89
0.08,-0.13,-0.96
0.10,-0.13,-1.00
0.13,-0.12,-0.96
0.15,-0.12,-0.95
0.18,-0.12,-0.99
0.19,-0.12,-1.02
0.15,-0.12,-1.00
0.08,-0.12,-0.95
0.06,-0.12,-0.95
0.08,-0.13,-0.98
0.11,-0.13,-0.99
0.11,-0.13,-0.95
0.12,-0.12,-0.94
0.15,-0.11,-0.95
0.19,-0.11,-0.97
0.19,-0.11,-0.98
0.17,-0.11,-0.98
0.12,-0.12,-0.94
0.09,-0.12,-0.90
0.09,-0.11,-0.91
0.14,-0.11,-0.96
0.18,-0.11,-0.99
0.18,-0.10,-1.01
0.16,-0.10,-1.02
0.15,-0.10,-0.99
0.14,-0.10,-0.95
0.13,-0.09,-0.95
0.15,-0.10,-0.97
0.14,-0.10,-0.94
0.12,-0.10,-0.92
0.11,-0.10,-0.95
0.11,-0.09,-0.99
0.14,-0.09,-1.02
0.18,-0.09,-1.04
0.23,-0.09,-1.04
0.25,-0.08,-1.00
0.25,-0.08,-0.94
0.24,-0.07,-0.92
0.28,-0.05,-0.96
0.34,-0.03,-0.99
0.42,-0.02,-0.97
0.50,0.00,-0.99
0.58,0.03,-1.07
0.65,0.06,-1.17
0.76,0.08,-1.20
0.89,0.11,-1.18
1.00,0.13,-1.17
1.07,0.16,-1.18
1.14,0.21,-1.18
1.19,0.23,-1.10
1.17,0.27,-1.05
1.11,0.31,-1.08
1.12,0.33,-1.12
1.13,0.37,-1.07
1.03,0.40,-1.04
0.84,0.47,-1.00
0.74,0.53,-0.99
0.79,0.57,-1.00
0.87,0.61,-1.01
0.88,0.67,-1.00
0.77,0.73,-0.95
0.54,0.75,-0.90
0.25,0.76,-0.88
0.09,0.74,-0.83
0.06,0.74,-0.80
0.09,0.74,-0.76
0.05,0.74,-0.75
-0.13,0.75,-0.83
-0.39,0.75,-0.92
-0.64,0.70,-0.93
-0.79,0.55,-0.71
-0.87,0.55,-0.67
-0.84,0.51,-0.51
-0.81,0.57,-0.51
-0.77,0.48,-0.72
-0.90,0.49,-0.88
-1.12,0.38,-1.04
-1.36,0.34,-1.16
-1.51,0.38,-1.11
-1.53,0.27,-0.87
-1.47,0.23,-0.84
-1.37,0.17,-0.91
-1.35,0.13,-1.06
-1.37,0.14,-1.19
-1.27,0.10,-1.16
-1.08,0.03,-1.04
-0.93,-0.01,-0.99
-0.87,-0.04,-0.97
-0.81,-0.07,-0.94
-0.72,-0.08,-0.87
-0.58,-0.13,-0.81
-0.46,-0.15,-0.75
-0.42,-0.16,-0.79
-0.41,-0.15,-0.88
-0.32,-0.15,-0.93
-0.22,-0.18,-0.88
-0.21,-0.18,-0.84
-0.19,-0.18,-0.80
-0.14,-0.19,-0.80
-0.11,-0.18,-0.88
-0.11,-0.17,-0.98
-0.12,-0.16,-1.04
-0.12,-0.16,-1.01
-0.15,-0.16,-1.00
-0.19,-0.14,-1.02
-0.17,-0.14,-1.02
-0.18,-0.14,-1.03
-0.20,-0.12,-1.06
-0.17,-0.12,-1.05
-0.15,-0.13,-1.00
-0.19,-0.13,-1.02
-0.22,-0.13,-1.06
-0.23,-0.14,-1.02
-0.22,-0.15,-0.96
-0.18,-0.16,-0.94
-0.15,-0.16,-0.96
-0.17,-0.17,-0.96
-0.22,-0.17,-0.93
-0.24,-0.17,-0.90
-0.23,-0.18,-0.89
-0.19,-0.18,-0.90
-0.15,-0.19,-0.90
-0.16,-0.20,-0.88
-0.20,-0.18,-0.88
-0.22,-0.18,-0.88
-0.24,-0.19,-0.90
-0.28,-0.18,-0.91
-0.26,-0.17,-0.91
-0.21,-0.18,-0.88
-0.16,-0.18,-0.86
-0.17,-0.17,-0.91
-0.19,-0.16,-0.97
-0.22,-0.16,-1.00
-0.25,-0.15,-0.96
-0.29,-0.15,-0.92
-0.32,-0.15,-0.92
-0.34,-0.14,-0.96
-0.35,-0.15,-0.95
-0.34,-0.14,-0.93
-0.29,-0.13,-0.93
-0.24,-0.14,-0.97
-0.24,-0.13,-1.00
-0.27,-0.13,-1.01
-0.32,-0.12,-0.98
-0.35,-0.13,-0.93
-0.36,-0.12,-0.90
-0.37,-0.12,-0.92
-0.39,-0.12,-0.94
-0.43,-0.11,-0.95
-0.48,-0.10,-0.98
-0.51,-0.10,-0.97
-0.54,-0.09,-0.95
-0.60,-0.08,-0.94
-0.66,-0.06,-0.95
-0.72,-0.05,-0.94
-0.79,-0.03,-0.92
-0.88,-0.00,-0.94
-0.97,0.03,-0.97
-1.04,0.07,-0.99
-1.09,0.09,-0.98
-1.14,0.12,-0.99
-1.23,0.18,-1.05
-1.37,0.25,-1.10
-1.51,0.33,-1.10
-1.58,0.42,-1.07
-1.58,0.47,-0.98
-1.58,0.54,-0.87
-1.57,0.61,-0.79
-1.45,0.69,-0.67
-1.27,0.75,-0.57
-1.07,0.80,-0.52
-0.88,0.84,-0.50
-0.78,0.89,-0.52
-0.70,0.93,-0.52
-0.48,0.97,-0.37
-0.17,1.04,-0.29
0.15,1.00,-0.45
0.41,0.96,-0.69
0.55,0.93,-0.80
0.65,0.94,-0.82
0.81,0.94,-0.89
1.09,0.96,-1.10
1.50,1.01,-1.32
1.79,0.81,-1.49
1.89,0.64,-1.68
1.80,0.45,-1.51
1.46,0.37,-1.26
1.12,0.33,-1.07
0.97,0.30,-1.06
0.98,0.27,-1.16
1.00,0.20,-1.15
0.89,0.20,-1.07
0.74,0.19,-1.03
0.63,0.17,-1.11
0.59,0.15,-1.23
0.59,0.12,-1.25
0.59,0.10,-1.20
0.56,0.09,-1.16
0.51,0.08,-1.13
0.42,0.08,-1.16
0.35,0.07,-1.17
0.29,0.05,-1.14
0.23,0.04,-1.12
0.18,0.02,-1.11
0.10,0.02,-1.10
0.05,0.03,-1.08
0.06,0.03,-1.05
0.10,0.03,-1.06
0.14,0.00,-1.04
0.10,0.00,-1.00
0.06,-0.00,-1.01
0.06,-0.01,-1.02
0.07,-0.02,-0.98
0.08,-0.01,-0.94
0.10,-0.00,-0.96
0.13,-0.00,-0.99
0.13,-0.01,-0.98
0.10,-0.00,-0.98
0.09,-0.01,-0.95
0.09,-0.01,-0.96
0.09,-0.01,-1.00
0.10,0.00,-1.04
0.13,-0.00,-1.02
0.13,-0.00,-1.00
0.12,-0.01,-1.00
0.09,-0.01,-1.01
0.09,-0.00,-1.02
0.10,-0.01,-1.00
0.08,-0.01,-1.00
0.05,-0.01,-0.99
0.05,-0.01,-0.98
0.06,-0.01,-0.98
0.08,-0.01,-0.95
0.08,-0.01,-0.94
0.08,-0.02,-0.99
0.09,-0.03,-1.02
0.09,-0.03,-0.99
0.06,-0.02,-0.93
0.04,-0.02,-0.90
0.02,-0.01,-0.91
0.02,-0.01,-0.94
0.05,-0.01,-0.96
0.08,-0.01,-0.94
0.09,-0.01,-0.95
0.09,-0.01,-1.00
0.10,-0.00,-1.03
0.13,0.00,-1.01
0.15,0.02,-1.01
0.18,0.02,-1.00
0.20,0.03,-1.03
0.21,0.05,-1.10
0.26,0.05,-1.14
0.30,0.04,-1.10
0.33,0.05,-1.06
0.36,0.05,-1.05
0.42,0.05,-1.07
0.47,0.06,-1.12
0.49,0.06,-1.14
0.48,0.06,-1.13
0.45,0.06,-1.09
0.42,0.06,-1.03
0.40,0.07,-1.01
0.40,0.09,-1.05
0.46,0.10,-1.11
0.54,0.12,-1.16
0.62,0.14,-1.17
0.71,0.16,-1.20
0.78,0.18,-1.24
0.80,0.22,-1.28
0.79,0.25,-1.29
0.81,0.28,-1.26
0.81,0.31,-1.26
0.78,0.34,-1.22
0.73,0.38,-1.17
0.70,0.41,-1.14
0.72,0.43,-1.12
0.74,0.45,-1.07
0.70,0.49,-1.01
0.66,0.52,-1.00
0.59,0.54,-1.00
0.45,0.56,-1.00
0.31,0.57,-0.96
0.21,0.56,-0.89
0.16,0.55,-0.77
0.12,0.53,-0.69
0.09,0.52,-0.72
0.12,0.53,-0.83
0.08,0.52,-0.88
-0.17,0.54,-0.84
-0.46,0.56,-0.73
-0.67,0.51,-0.42
-0.87,0.42,-0.36
-1.02,0.45,-0.50
-1.08,0.37,-0.60
-1.11,0.33,-0.74
-1.20,0.30,-0.83
-1.43,0.20,-0.86
-1.67,0.17,-0.85
-1.73,0.14,-0.82
-1.60,0.08,-0.77
-1.39,0.01,-0.72
-1.30,-0.03,-0.79
-1.30,-0.05,-0.87
-1.27,-0.07,-0.87
-1.16,-0.11,-0.83
-0.97,-0.15,-0.78
-0.80,-0.18,-0.77
-0.71,-0.19,-0.80
-0.64,-0.19,-0.85
-0.60,-0.22,-0.86
-0.54,-0.23,-0.85
-0.43,-0.24,-0.82
-0.35,-0.25,-0.82
-0.32,-0.23,-0.87
-0.31,-0.22,-0.91
-0.27,-0.22,-0.89
-0.23,-0.23,-0.89
-0.20,-0.22,-0.91
-0.16,-0.22,-0.89
-0.18,-0.23,-0.93
-0.25,-0.20,-1.01
-0.24,-0.20,-1.01
-0.19,-0.20,-0.98
-0.20,-0.19,-0.98
-0.25,-0.19,-1.00
-0.30,-0.19,-1.00
-0.33,-0.19,-1.00
-0.33,-0.19,-1.00
-0.28,-0.19,-0.97
-0.19,-0.21,-0.93
-0.18,-0.21,-0.99
-0.24,-0.20,-1.04
-0.26,-0.20,-1.02
-0.24,-0.21,-0.96
-0.20,-0.22,-0.93
-0.18,-0.22,-0.93
-0.19,-0.22,-0.91
-0.20,-0.22,-0.86
-0.20,-0.22,-0.86
-0.18,-0.23,-0.91
-0.16,-0.24,-0.92
-0.19,-0.24,-0.88
-0.25,-0.23,-0.87
-0.24,-0.23,-0.90
-0.23,-0.23,-0.92
-0.25,-0.23,-0.91
-0.27,-0.22,-0.90
-0.28,-0.22,-0.91
-0.28,-0.21,-0.92
-0.28,-0.21,-0.93
-0.26,-0.21,-0.93
-0.21,-0.21,-0.92
-0.18,-0.21,-0.93
-0.19,-0.20,-0.96
-0.22,-0.20,-0.96
-0.25,-0.20,-0.96
-0.26,-0.20,-0.93
-0.26,-0.20,-0.91
-0.27,-0.20,-0.88
-0.29,-0.20,-0.90
-0.30,-0.20,-0.93
-0.28,-0.20,-0.93
-0.26,-0.20,-0.93
-0.25,-0.20,-0.93
-0.27,-0.19,-0.94
-0.31,-0.19,-0.92
-0.35,-0.18,-0.91
-0.34,-0.18,-0.89
-0.30,-0.18,-0.91
-0.28,-0.17,-0.98
-0.30,-0.17,-1.03
-0.33,-0.17,-1.00
-0.35,-0.17,-0.93
-0.38,-0.17,-0.88
-0.40,-0.16,-0.90
-0.45,-0.16,-0.93
-0.54,-0.14,-0.92
-0.62,-0.14,-0.87
-0.71,-0.13,-0.87
-0.78,-0.10,-0.92
-0.85,-0.09,-0.95
-0.91,-0.07,-0.96
-0.96,-0.05,-0.94
-1.02,-0.04,-0.90
-1.10,-0.01,-0.86
-1.18,0.02,-0.85
-1.28,0.07,-0.90
-1.36,0.12,-0.89
-1.44,0.18,-0.85
-1.51,0.25,-0.85
-1.51,0.31,-0.80
-1.47,0.37,-0.76
-1.43,0.43,-0.73
-1.35,0.49,-0.71
-1.20,0.53,-0.60
-1.09,0.57,-0.49
-1.07,0.62,-0.39
-1.03,0.71,-0.35
-0.87,0.75,-0.29
-0.75,0.77,-0.26
-0.71,0.80,-0.20
-0.67,0.89,-0.24
-0.48,1.01,-0.42
-0.04,1.09,-0.62
0.49,1.11,-0.77
0.88,1.06,-1.02
1.16,1.03,-1.31
1.29,0.96,-1.46
1.23,0.93,-1.58
1.26,0.68,-1.69
1.29,0.89,-1.69
1.50,0.83,-1.83
1.68,0.73,-2.04
1.69,0.59,-2.11
1.45,0.49,-1.89
1.07,0.42,-1.51
0.77,0.36,-1.20
0.59,0.29,-0.99
0.45,0.22,-0.86
0.31,0.18,-0.81
0.16,0.14,-0.79
0.02,0.11,-0.78
-0.07,0.09,-0.84
-0.08,0.09,-0.94
-0.01,0.08,-1.02
0.10,0.07,-1.09
0.16,0.06,-1.17
0.11,0.06,-1.25
0.00,0.08,-1.28
-0.07,0.07,-1.24
-0.09,0.06,-1.17
-0.09,0.05,-1.11
-0.11,0.05,-1.12
-0.12,0.04,-1.13
-0.13,0.03,-1.08
-0.15,0.02,-0.99
-0.15,0.01,-0.92
-0.14,0.00,-0.90
-0.11,-0.00,-0.95
-0.08,-0.00,-0.98
-0.06,-0.01,-0.94
-0.04,-0.03,-0.87
-0.06,-0.04,-0.84
-0.08,-0.03,-0.87
-0.09,-0.03,-0.87
-0.11,-0.03,-0.87
-0.13,-0.02,-0.90
-0.12,-0.00,-0.97
-0.06,0.00,-1.02
-0.01,0.00,-1.04
-0.01,0.01,-1.06
-0.06,0.01,-1.06
-0.10,0.02,-1.04
-0.11,0.01,-1.00
-0.09,0.02,-0.97
-0.07,0.01,-0.95
-0.08,0.02,-0.95
-0.10,0.03,-1.00
-0.09,0.03,-1.06
-0.05,0.02,-1.05
-0.03,0.01,-1.01
-0.02,0.01,-0.97
-0.02,0.01,-0.98
-0.04,0.02,-0.97
-0.07,0.02,-0.96
-0.07,0.02,-0.95
-0.05,0.01,-0.94
-0.04,0.01,-0.95
-0.04,0.01,-0.98
-0.04,0.02,-1.01
-0.03,0.02,-1.01
-0.03,0.02,-0.98
-0.04,0.02,-0.95
-0.05,0.02,-0.95
-0.04,0.03,-0.99
-0.00,0.02,-1.01
0.01,0.03,-0.99
0.03,0.04,-0.98
0.05,0.05,-1.00
0.09,0.06,-1.05
0.11,0.07,-1.07
0.12,0.09,-1.08
0.14,0.11,-1.10
0.17,0.12,-1.14
0.21,0.14,-1.16
0.25,0.16,-1.16
0.29,0.18,-1.16
0.36,0.21,-1.18
0.47,0.24,-1.22
0.59,0.28,-1.27
0.70,0.33,-1.35
0.81,0.37,-1.43
0.88,0.42,-1.51
0.95,0.46,-1.52
0.99,0.52,-1.49
1.02,0.56,-1.46
1.06,0.58,-1.31
1.03,0.63,-1.28
0.95,0.70,-1.28
0.89,0.76,-1.24
0.90,0.79,-1.10
0.90,0.85,-0.97
0.82,0.92,-0.95
0.70,1.00,-0.95
0.54,1.04,-0.86
0.30,1.07,-0.84
0.08,1.09,-0.91
-0.06,1.04,-0.88
-0.18,1.02,-0.78
-0.23,0.98,-0.61
-0.32,0.93,-0.49
-0.53,0.90,-0.40
-0.82,0.87,-0.40
-1.08,0.84,-0.25
-1.30,0.72,-0.28
-1.41,0.64,-0.60
-1.42,0.52,-0.58
-1.43,0.49,-0.70
-1.45,0.43,-0.79
-1.48,0.32,-0.85
-1.61,0.34,-0.88
-1.72,0.32,-0.92
-1.66,0.26,-0.89
-1.46,0.18,-0.81
-1.29,0.12,-0.79
-1.26,0.09,-0.89
-1.27,0.07,-0.94
-1.23,0.04,-0.90
-1.11,-0.01,-0.81
-0.95,-0.03,-0.73
-0.85,-0.13,-0.76
-0.85,-0.10,-0.85
-0.79,-0.10,-0.83
-0.70,-0.11,-0.78
-0.59,-0.11,-0.76
-0.47,-0.12,-0.78
-0.38,-0.12,-0.85
-0.35,-0.11,-0.91
-0.32,-0.12,-0.88
-0.28,-0.13,-0.81
-0.29,-0.15,-0.80
-0.33,-0.14,-0.86
-0.35,-0.13,-0.96
-0.34,-0.13,-0.97
-0.38,-0.13,-0.90
-0.43,-0.11,-0.84
-0.43,-0.10,-0.89
-0.36,-0.11,-0.95
-0.29,-0.09,-1.01
-0.24,-0.10,-1.00
-0.25,-0.10,-0.99
-0.31,-0.09,-1.03
-0.38,-0.09,-1.04
-0.45,-0.08,-0.99
-0.45,-0.08,-0.94
-0.37,-0.09,-0.92
-0.31,-0.09,-0.94
-0.28,-0.09,-0.99
-0.26,-0.10,-1.01
-0.23,-0.10,-1.00
-0.23,-0.12,-0.97
-0.27,-0.12,-0.93
-0.32,-0.12,-0.92
-0.34,-0.12,-0.92
-0.33,-0.12,-0.89
-0.31,-0.13,-0.85
-0.28,-0.13,-0.86
-0.28,-0.14,-0.90
-0.31,-0.13,-0.94
-0.31,-0.14,-0.90
-0.34,-0.14,-0.85
-0.38,-0.13,-0.88
-0.39,-0.12,-0.93
-0.38,-0.12,-0.91
-0.37,-0.12,-0.88
-0.34,-0.11,-0.88
-0.32,-0.11,-0.92
-0.31,-0.11,-0.94
-0.31,-0.11,-0.93
-0.32,-0.11,-0.91
-0.32,-0.11,-0.94
-0.32,-0.11,-0.96
-0.31,-0.11,-0.97
-0.32,-0.10,-0.95
-0.34,-0.11,-0.90
-0.39,-0.10,-0.88
-0.42,-0.10,-0.91
-0.41,-0.10,-0.96
-0.38,-0.11,-0.97
-0.36,-0.11,-0.93
-0.37,-0.10,-0.90
-0.40,-0.10,-0.93
-0.42,-0.10,-0.94
-0.46,-0.10,-0.90
-0.49,-0.09,-0.88
-0.49,-0.09,-0.90
-0.49,-0.09,-0.95
-0.48,-0.08,-0.96
-0.50,-0.09,-0.93
-0.55,-0.08,-0.92
-0.57,-0.08,-0.92
-0.62,-0.08,-0.89
-0.70,-0.07,-0.87
-0.82,-0.05,-0.86
-0.96,0.01,-0.90
-1.06,0.05,-0.97
-1.12,0.08,-1.02
-1.16,0.12,-1.03
-1.23,0.17,-1.00
-1.34,0.21,-0.99
-1.45,0.26,-0.98
-1.52,0.31,-0.95
-1.58,0.37,-0.89
-1.64,0.44,-0.84
-1.70,0.53,-0.77
-1.73,0.62,-0.69
-1.73,0.74,-0.59
-1.68,0.85,-0.50
-1.52,0.95,-0.41
-1.29,1.03,-0.39
-1.08,1.08,-0.38
-0.96,1.12,-0.35
-0.76,1.20,-0.29
